Accuracy,precision,recall,f1,iteration,dset_size
78.16,0.8479566141913785,0.7816,0.7446548191423187,10.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,60.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,100.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,20.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,50.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,80.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,30.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,40.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,70.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,90.0,0.8
80.02,0.838843658481978,0.8002,0.7850397726786085,5.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,4.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,9.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,2.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,1.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,6.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,8.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,3.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,7.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,10.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,2.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,14.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,6.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,20.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,12.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,8.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,10.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,16.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,4.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,18.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,15.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,24.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,27.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,6.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,21.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,3.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,30.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,12.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,9.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,18.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,36.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,4.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,20.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,12.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,8.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,24.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,40.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,28.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,32.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,16.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,35.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,45.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,10.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,25.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,50.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,40.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,20.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,5.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,15.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,30.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,18.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,48.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,60.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,54.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,6.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,42.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,36.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,30.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,12.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,24.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,7.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,28.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,56.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,21.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,70.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,63.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,42.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,49.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,14.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,35.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,8.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,48.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,64.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,16.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,24.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,40.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,32.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,72.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,56.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,80.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,36.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,9.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,81.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,90.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,63.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,54.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,72.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,18.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,45.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,27.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,90.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,80.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,10.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,30.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,60.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,20.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,50.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,70.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,40.0,0.9
80.02,0.838843658481978,0.8002,0.7850397726786085,100.0,0.9
