Class,Accuracy,iteration,dset_size
9,0.9861248761149654,5.0,0.8
0,0.9438775510204082,25.0,0.8
1,0.0026431718061674008,25.0,0.8
2,0.9573643410852714,25.0,0.8
3,0.9564356435643564,25.0,0.8
4,0.7983706720977597,25.0,0.8
5,0.7466367713004485,25.0,0.8
6,0.9582463465553236,25.0,0.8
7,0.646887159533074,25.0,0.8
8,0.9301848049281314,25.0,0.8
9,0.9861248761149654,25.0,0.8
0,0.9438775510204082,10.0,0.8
1,0.0026431718061674008,10.0,0.8
2,0.9573643410852714,10.0,0.8
3,0.9564356435643564,10.0,0.8
4,0.7983706720977597,10.0,0.8
5,0.7466367713004485,10.0,0.8
6,0.9582463465553236,10.0,0.8
7,0.646887159533074,10.0,0.8
8,0.9301848049281314,10.0,0.8
9,0.9861248761149654,10.0,0.8
0,0.9438775510204082,15.0,0.8
1,0.0026431718061674008,15.0,0.8
2,0.9573643410852714,15.0,0.8
3,0.9564356435643564,15.0,0.8
4,0.7983706720977597,15.0,0.8
5,0.7466367713004485,15.0,0.8
6,0.9582463465553236,15.0,0.8
7,0.646887159533074,15.0,0.8
8,0.9301848049281314,15.0,0.8
9,0.9861248761149654,15.0,0.8
0,0.9438775510204082,50.0,0.8
1,0.0026431718061674008,50.0,0.8
2,0.9573643410852714,50.0,0.8
3,0.9564356435643564,50.0,0.8
4,0.7983706720977597,50.0,0.8
5,0.7466367713004485,50.0,0.8
6,0.9582463465553236,50.0,0.8
7,0.646887159533074,50.0,0.8
8,0.9301848049281314,50.0,0.8
9,0.9861248761149654,50.0,0.8
0,0.9438775510204082,35.0,0.8
1,0.0026431718061674008,35.0,0.8
2,0.9573643410852714,35.0,0.8
3,0.9564356435643564,35.0,0.8
4,0.7983706720977597,35.0,0.8
5,0.7466367713004485,35.0,0.8
6,0.9582463465553236,35.0,0.8
7,0.646887159533074,35.0,0.8
8,0.9301848049281314,35.0,0.8
9,0.9861248761149654,35.0,0.8
0,0.9438775510204082,20.0,0.8
1,0.0026431718061674008,20.0,0.8
2,0.9573643410852714,20.0,0.8
3,0.9564356435643564,20.0,0.8
4,0.7983706720977597,20.0,0.8
5,0.7466367713004485,20.0,0.8
6,0.9582463465553236,20.0,0.8
7,0.646887159533074,20.0,0.8
8,0.9301848049281314,20.0,0.8
9,0.9861248761149654,20.0,0.8
0,0.9438775510204082,40.0,0.8
1,0.0026431718061674008,40.0,0.8
2,0.9573643410852714,40.0,0.8
3,0.9564356435643564,40.0,0.8
4,0.7983706720977597,40.0,0.8
5,0.7466367713004485,40.0,0.8
6,0.9582463465553236,40.0,0.8
7,0.646887159533074,40.0,0.8
8,0.9301848049281314,40.0,0.8
9,0.9861248761149654,40.0,0.8
0,0.9438775510204082,30.0,0.8
1,0.0026431718061674008,30.0,0.8
2,0.9573643410852714,30.0,0.8
3,0.9564356435643564,30.0,0.8
4,0.7983706720977597,30.0,0.8
5,0.7466367713004485,30.0,0.8
6,0.9582463465553236,30.0,0.8
7,0.646887159533074,30.0,0.8
8,0.9301848049281314,30.0,0.8
9,0.9861248761149654,30.0,0.8
0,0.9438775510204082,30.0,0.8
1,0.0026431718061674008,30.0,0.8
2,0.9573643410852714,30.0,0.8
3,0.9564356435643564,30.0,0.8
4,0.7983706720977597,30.0,0.8
5,0.7466367713004485,30.0,0.8
6,0.9582463465553236,30.0,0.8
7,0.646887159533074,30.0,0.8
8,0.9301848049281314,30.0,0.8
9,0.9861248761149654,30.0,0.8
0,0.9438775510204082,54.0,0.8
1,0.0026431718061674008,54.0,0.8
2,0.9573643410852714,54.0,0.8
3,0.9564356435643564,54.0,0.8
4,0.7983706720977597,54.0,0.8
5,0.7466367713004485,54.0,0.8
6,0.9582463465553236,54.0,0.8
7,0.646887159533074,54.0,0.8
8,0.9301848049281314,54.0,0.8
9,0.9861248761149654,54.0,0.8
0,0.9438775510204082,36.0,0.8
1,0.0026431718061674008,36.0,0.8
2,0.9573643410852714,36.0,0.8
3,0.9564356435643564,36.0,0.8
4,0.7983706720977597,36.0,0.8
5,0.7466367713004485,36.0,0.8
6,0.9582463465553236,36.0,0.8
7,0.646887159533074,36.0,0.8
8,0.9301848049281314,36.0,0.8
9,0.9861248761149654,36.0,0.8
0,0.9438775510204082,24.0,0.8
1,0.0026431718061674008,24.0,0.8
2,0.9573643410852714,24.0,0.8
3,0.9564356435643564,24.0,0.8
4,0.7983706720977597,24.0,0.8
5,0.7466367713004485,24.0,0.8
6,0.9582463465553236,24.0,0.8
7,0.646887159533074,24.0,0.8
8,0.9301848049281314,24.0,0.8
9,0.9861248761149654,24.0,0.8
0,0.9438775510204082,6.0,0.8
1,0.0026431718061674008,6.0,0.8
2,0.9573643410852714,6.0,0.8
3,0.9564356435643564,6.0,0.8
4,0.7983706720977597,6.0,0.8
5,0.7466367713004485,6.0,0.8
6,0.9582463465553236,6.0,0.8
7,0.646887159533074,6.0,0.8
8,0.9301848049281314,6.0,0.8
9,0.9861248761149654,6.0,0.8
0,0.9438775510204082,18.0,0.8
1,0.0026431718061674008,18.0,0.8
2,0.9573643410852714,18.0,0.8
3,0.9564356435643564,18.0,0.8
4,0.7983706720977597,18.0,0.8
5,0.7466367713004485,18.0,0.8
6,0.9582463465553236,18.0,0.8
7,0.646887159533074,18.0,0.8
8,0.9301848049281314,18.0,0.8
9,0.9861248761149654,18.0,0.8
0,0.9438775510204082,42.0,0.8
1,0.0026431718061674008,42.0,0.8
2,0.9573643410852714,42.0,0.8
3,0.9564356435643564,42.0,0.8
4,0.7983706720977597,42.0,0.8
5,0.7466367713004485,42.0,0.8
6,0.9582463465553236,42.0,0.8
7,0.646887159533074,42.0,0.8
8,0.9301848049281314,42.0,0.8
9,0.9861248761149654,42.0,0.8
0,0.9438775510204082,48.0,0.8
1,0.0026431718061674008,48.0,0.8
2,0.9573643410852714,48.0,0.8
3,0.9564356435643564,48.0,0.8
4,0.7983706720977597,48.0,0.8
5,0.7466367713004485,48.0,0.8
6,0.9582463465553236,48.0,0.8
7,0.646887159533074,48.0,0.8
8,0.9301848049281314,48.0,0.8
9,0.9861248761149654,48.0,0.8
0,0.9438775510204082,12.0,0.8
1,0.0026431718061674008,12.0,0.8
2,0.9573643410852714,12.0,0.8
3,0.9564356435643564,12.0,0.8
4,0.7983706720977597,12.0,0.8
5,0.7466367713004485,12.0,0.8
6,0.9582463465553236,12.0,0.8
7,0.646887159533074,12.0,0.8
8,0.9301848049281314,12.0,0.8
9,0.9861248761149654,12.0,0.8
0,0.9438775510204082,60.0,0.8
1,0.0026431718061674008,60.0,0.8
2,0.9573643410852714,60.0,0.8
3,0.9564356435643564,60.0,0.8
4,0.7983706720977597,60.0,0.8
5,0.7466367713004485,60.0,0.8
6,0.9582463465553236,60.0,0.8
7,0.646887159533074,60.0,0.8
8,0.9301848049281314,60.0,0.8
9,0.9861248761149654,60.0,0.8
0,0.9438775510204082,14.0,0.8
1,0.0026431718061674008,14.0,0.8
2,0.9573643410852714,14.0,0.8
3,0.9564356435643564,14.0,0.8
4,0.7983706720977597,14.0,0.8
5,0.7466367713004485,14.0,0.8
6,0.9582463465553236,14.0,0.8
7,0.646887159533074,14.0,0.8
8,0.9301848049281314,14.0,0.8
9,0.9861248761149654,14.0,0.8
0,0.9438775510204082,42.0,0.8
1,0.0026431718061674008,42.0,0.8
2,0.9573643410852714,42.0,0.8
3,0.9564356435643564,42.0,0.8
4,0.7983706720977597,42.0,0.8
5,0.7466367713004485,42.0,0.8
6,0.9582463465553236,42.0,0.8
7,0.646887159533074,42.0,0.8
8,0.9301848049281314,42.0,0.8
9,0.9861248761149654,42.0,0.8
0,0.9438775510204082,70.0,0.8
1,0.0026431718061674008,70.0,0.8
2,0.9573643410852714,70.0,0.8
3,0.9564356435643564,70.0,0.8
4,0.7983706720977597,70.0,0.8
5,0.7466367713004485,70.0,0.8
6,0.9582463465553236,70.0,0.8
7,0.646887159533074,70.0,0.8
8,0.9301848049281314,70.0,0.8
9,0.9861248761149654,70.0,0.8
0,0.9438775510204082,35.0,0.8
1,0.0026431718061674008,35.0,0.8
2,0.9573643410852714,35.0,0.8
3,0.9564356435643564,35.0,0.8
4,0.7983706720977597,35.0,0.8
5,0.7466367713004485,35.0,0.8
6,0.9582463465553236,35.0,0.8
7,0.646887159533074,35.0,0.8
8,0.9301848049281314,35.0,0.8
9,0.9861248761149654,35.0,0.8
0,0.9438775510204082,7.0,0.8
1,0.0026431718061674008,7.0,0.8
2,0.9573643410852714,7.0,0.8
3,0.9564356435643564,7.0,0.8
4,0.7983706720977597,7.0,0.8
5,0.7466367713004485,7.0,0.8
6,0.9582463465553236,7.0,0.8
7,0.646887159533074,7.0,0.8
8,0.9301848049281314,7.0,0.8
9,0.9861248761149654,7.0,0.8
0,0.9438775510204082,28.0,0.8
1,0.0026431718061674008,28.0,0.8
2,0.9573643410852714,28.0,0.8
3,0.9564356435643564,28.0,0.8
4,0.7983706720977597,28.0,0.8
5,0.7466367713004485,28.0,0.8
6,0.9582463465553236,28.0,0.8
7,0.646887159533074,28.0,0.8
8,0.9301848049281314,28.0,0.8
9,0.9861248761149654,28.0,0.8
0,0.9438775510204082,21.0,0.8
1,0.0026431718061674008,21.0,0.8
2,0.9573643410852714,21.0,0.8
3,0.9564356435643564,21.0,0.8
4,0.7983706720977597,21.0,0.8
5,0.7466367713004485,21.0,0.8
6,0.9582463465553236,21.0,0.8
7,0.646887159533074,21.0,0.8
8,0.9301848049281314,21.0,0.8
9,0.9861248761149654,21.0,0.8
0,0.9438775510204082,63.0,0.8
1,0.0026431718061674008,63.0,0.8
2,0.9573643410852714,63.0,0.8
3,0.9564356435643564,63.0,0.8
4,0.7983706720977597,63.0,0.8
5,0.7466367713004485,63.0,0.8
6,0.9582463465553236,63.0,0.8
7,0.646887159533074,63.0,0.8
8,0.9301848049281314,63.0,0.8
9,0.9861248761149654,63.0,0.8
0,0.9438775510204082,49.0,0.8
1,0.0026431718061674008,49.0,0.8
2,0.9573643410852714,49.0,0.8
3,0.9564356435643564,49.0,0.8
4,0.7983706720977597,49.0,0.8
5,0.7466367713004485,49.0,0.8
6,0.9582463465553236,49.0,0.8
7,0.646887159533074,49.0,0.8
8,0.9301848049281314,49.0,0.8
9,0.9861248761149654,49.0,0.8
0,0.9438775510204082,56.0,0.8
1,0.0026431718061674008,56.0,0.8
2,0.9573643410852714,56.0,0.8
3,0.9564356435643564,56.0,0.8
4,0.7983706720977597,56.0,0.8
5,0.7466367713004485,56.0,0.8
6,0.9582463465553236,56.0,0.8
7,0.646887159533074,56.0,0.8
8,0.9301848049281314,56.0,0.8
9,0.9861248761149654,56.0,0.8
0,0.9438775510204082,8.0,0.8
1,0.0026431718061674008,8.0,0.8
2,0.9573643410852714,8.0,0.8
3,0.9564356435643564,8.0,0.8
4,0.7983706720977597,8.0,0.8
5,0.7466367713004485,8.0,0.8
6,0.9582463465553236,8.0,0.8
7,0.646887159533074,8.0,0.8
8,0.9301848049281314,8.0,0.8
9,0.9861248761149654,8.0,0.8
0,0.9438775510204082,72.0,0.8
1,0.0026431718061674008,72.0,0.8
2,0.9573643410852714,72.0,0.8
3,0.9564356435643564,72.0,0.8
4,0.7983706720977597,72.0,0.8
5,0.7466367713004485,72.0,0.8
6,0.9582463465553236,72.0,0.8
7,0.646887159533074,72.0,0.8
8,0.9301848049281314,72.0,0.8
9,0.9861248761149654,72.0,0.8
0,0.9438775510204082,24.0,0.8
1,0.0026431718061674008,24.0,0.8
2,0.9573643410852714,24.0,0.8
3,0.9564356435643564,24.0,0.8
4,0.7983706720977597,24.0,0.8
5,0.7466367713004485,24.0,0.8
6,0.9582463465553236,24.0,0.8
7,0.646887159533074,24.0,0.8
8,0.9301848049281314,24.0,0.8
9,0.9861248761149654,24.0,0.8
0,0.9438775510204082,80.0,0.8
1,0.0026431718061674008,80.0,0.8
2,0.9573643410852714,80.0,0.8
3,0.9564356435643564,80.0,0.8
4,0.7983706720977597,80.0,0.8
5,0.7466367713004485,80.0,0.8
6,0.9582463465553236,80.0,0.8
7,0.646887159533074,80.0,0.8
8,0.9301848049281314,80.0,0.8
9,0.9861248761149654,80.0,0.8
0,0.9438775510204082,32.0,0.8
1,0.0026431718061674008,32.0,0.8
2,0.9573643410852714,32.0,0.8
3,0.9564356435643564,32.0,0.8
4,0.7983706720977597,32.0,0.8
5,0.7466367713004485,32.0,0.8
6,0.9582463465553236,32.0,0.8
7,0.646887159533074,32.0,0.8
8,0.9301848049281314,32.0,0.8
9,0.9861248761149654,32.0,0.8
0,0.9438775510204082,64.0,0.8
1,0.0026431718061674008,64.0,0.8
2,0.9573643410852714,64.0,0.8
3,0.9564356435643564,64.0,0.8
4,0.7983706720977597,64.0,0.8
5,0.7466367713004485,64.0,0.8
6,0.9582463465553236,64.0,0.8
7,0.646887159533074,64.0,0.8
8,0.9301848049281314,64.0,0.8
9,0.9861248761149654,64.0,0.8
0,0.9438775510204082,16.0,0.8
1,0.0026431718061674008,16.0,0.8
2,0.9573643410852714,16.0,0.8
3,0.9564356435643564,16.0,0.8
4,0.7983706720977597,16.0,0.8
5,0.7466367713004485,16.0,0.8
6,0.9582463465553236,16.0,0.8
7,0.646887159533074,16.0,0.8
8,0.9301848049281314,16.0,0.8
9,0.9861248761149654,16.0,0.8
0,0.9438775510204082,56.0,0.8
1,0.0026431718061674008,56.0,0.8
2,0.9573643410852714,56.0,0.8
3,0.9564356435643564,56.0,0.8
4,0.7983706720977597,56.0,0.8
5,0.7466367713004485,56.0,0.8
6,0.9582463465553236,56.0,0.8
7,0.646887159533074,56.0,0.8
8,0.9301848049281314,56.0,0.8
9,0.9861248761149654,56.0,0.8
0,0.9438775510204082,48.0,0.8
1,0.0026431718061674008,48.0,0.8
2,0.9573643410852714,48.0,0.8
3,0.9564356435643564,48.0,0.8
4,0.7983706720977597,48.0,0.8
0,0.9438775510204082,40.0,0.8
5,0.7466367713004485,48.0,0.8
1,0.0026431718061674008,40.0,0.8
6,0.9582463465553236,48.0,0.8
2,0.9573643410852714,40.0,0.8
7,0.646887159533074,48.0,0.8
3,0.9564356435643564,40.0,0.8
8,0.9301848049281314,48.0,0.8
4,0.7983706720977597,40.0,0.8
9,0.9861248761149654,48.0,0.8
5,0.7466367713004485,40.0,0.8
6,0.9582463465553236,40.0,0.8
7,0.646887159533074,40.0,0.8
8,0.9301848049281314,40.0,0.8
9,0.9861248761149654,40.0,0.8
0,0.9438775510204082,9.0,0.8
1,0.0026431718061674008,9.0,0.8
2,0.9573643410852714,9.0,0.8
3,0.9564356435643564,9.0,0.8
4,0.7983706720977597,9.0,0.8
5,0.7466367713004485,9.0,0.8
6,0.9582463465553236,9.0,0.8
7,0.646887159533074,9.0,0.8
8,0.9301848049281314,9.0,0.8
9,0.9861248761149654,9.0,0.8
0,0.9438775510204082,72.0,0.8
1,0.0026431718061674008,72.0,0.8
2,0.9573643410852714,72.0,0.8
3,0.9564356435643564,72.0,0.8
4,0.7983706720977597,72.0,0.8
5,0.7466367713004485,72.0,0.8
6,0.9582463465553236,72.0,0.8
7,0.646887159533074,72.0,0.8
8,0.9301848049281314,72.0,0.8
9,0.9861248761149654,72.0,0.8
0,0.9438775510204082,18.0,0.8
1,0.0026431718061674008,18.0,0.8
2,0.9573643410852714,18.0,0.8
3,0.9564356435643564,18.0,0.8
4,0.7983706720977597,18.0,0.8
5,0.7466367713004485,18.0,0.8
6,0.9582463465553236,18.0,0.8
7,0.646887159533074,18.0,0.8
8,0.9301848049281314,18.0,0.8
9,0.9861248761149654,18.0,0.8
0,0.9438775510204082,27.0,0.8
1,0.0026431718061674008,27.0,0.8
2,0.9573643410852714,27.0,0.8
3,0.9564356435643564,27.0,0.8
4,0.7983706720977597,27.0,0.8
5,0.7466367713004485,27.0,0.8
6,0.9582463465553236,27.0,0.8
7,0.646887159533074,27.0,0.8
8,0.9301848049281314,27.0,0.8
9,0.9861248761149654,27.0,0.8
0,0.9438775510204082,81.0,0.8
1,0.0026431718061674008,81.0,0.8
2,0.9573643410852714,81.0,0.8
3,0.9564356435643564,81.0,0.8
4,0.7983706720977597,81.0,0.8
5,0.7466367713004485,81.0,0.8
6,0.9582463465553236,81.0,0.8
7,0.646887159533074,81.0,0.8
8,0.9301848049281314,81.0,0.8
9,0.9861248761149654,81.0,0.8
0,0.9438775510204082,63.0,0.8
1,0.0026431718061674008,63.0,0.8
2,0.9573643410852714,63.0,0.8
3,0.9564356435643564,63.0,0.8
4,0.7983706720977597,63.0,0.8
5,0.7466367713004485,63.0,0.8
6,0.9582463465553236,63.0,0.8
7,0.646887159533074,63.0,0.8
8,0.9301848049281314,63.0,0.8
9,0.9861248761149654,63.0,0.8
0,0.9438775510204082,54.0,0.8
1,0.0026431718061674008,54.0,0.8
2,0.9573643410852714,54.0,0.8
3,0.9564356435643564,54.0,0.8
4,0.7983706720977597,54.0,0.8
5,0.7466367713004485,54.0,0.8
6,0.9582463465553236,54.0,0.8
7,0.646887159533074,54.0,0.8
8,0.9301848049281314,54.0,0.8
9,0.9861248761149654,54.0,0.8
0,0.9438775510204082,36.0,0.8
1,0.0026431718061674008,36.0,0.8
2,0.9573643410852714,36.0,0.8
3,0.9564356435643564,36.0,0.8
4,0.7983706720977597,36.0,0.8
5,0.7466367713004485,36.0,0.8
6,0.9582463465553236,36.0,0.8
7,0.646887159533074,36.0,0.8
8,0.9301848049281314,36.0,0.8
9,0.9861248761149654,36.0,0.8
0,0.9438775510204082,45.0,0.8
1,0.0026431718061674008,45.0,0.8
2,0.9573643410852714,45.0,0.8
3,0.9564356435643564,45.0,0.8
4,0.7983706720977597,45.0,0.8
5,0.7466367713004485,45.0,0.8
6,0.9582463465553236,45.0,0.8
7,0.646887159533074,45.0,0.8
8,0.9301848049281314,45.0,0.8
9,0.9861248761149654,45.0,0.8
0,0.9438775510204082,90.0,0.8
1,0.0026431718061674008,90.0,0.8
2,0.9573643410852714,90.0,0.8
3,0.9564356435643564,90.0,0.8
4,0.7983706720977597,90.0,0.8
5,0.7466367713004485,90.0,0.8
6,0.9582463465553236,90.0,0.8
7,0.646887159533074,90.0,0.8
8,0.9301848049281314,90.0,0.8
9,0.9861248761149654,90.0,0.8
0,0.9438775510204082,10.0,0.8
1,0.0026431718061674008,10.0,0.8
2,0.9573643410852714,10.0,0.8
3,0.9564356435643564,10.0,0.8
4,0.7983706720977597,10.0,0.8
5,0.7466367713004485,10.0,0.8
6,0.9582463465553236,10.0,0.8
7,0.646887159533074,10.0,0.8
8,0.9301848049281314,10.0,0.8
9,0.9861248761149654,10.0,0.8
0,0.9438775510204082,60.0,0.8
1,0.0026431718061674008,60.0,0.8
2,0.9573643410852714,60.0,0.8
3,0.9564356435643564,60.0,0.8
4,0.7983706720977597,60.0,0.8
5,0.7466367713004485,60.0,0.8
6,0.9582463465553236,60.0,0.8
7,0.646887159533074,60.0,0.8
8,0.9301848049281314,60.0,0.8
9,0.9861248761149654,60.0,0.8
0,0.9438775510204082,100.0,0.8
1,0.0026431718061674008,100.0,0.8
2,0.9573643410852714,100.0,0.8
3,0.9564356435643564,100.0,0.8
4,0.7983706720977597,100.0,0.8
5,0.7466367713004485,100.0,0.8
6,0.9582463465553236,100.0,0.8
7,0.646887159533074,100.0,0.8
8,0.9301848049281314,100.0,0.8
9,0.9861248761149654,100.0,0.8
0,0.9438775510204082,20.0,0.8
1,0.0026431718061674008,20.0,0.8
2,0.9573643410852714,20.0,0.8
3,0.9564356435643564,20.0,0.8
4,0.7983706720977597,20.0,0.8
5,0.7466367713004485,20.0,0.8
6,0.9582463465553236,20.0,0.8
7,0.646887159533074,20.0,0.8
8,0.9301848049281314,20.0,0.8
9,0.9861248761149654,20.0,0.8
0,0.9438775510204082,50.0,0.8
1,0.0026431718061674008,50.0,0.8
2,0.9573643410852714,50.0,0.8
3,0.9564356435643564,50.0,0.8
4,0.7983706720977597,50.0,0.8
5,0.7466367713004485,50.0,0.8
6,0.9582463465553236,50.0,0.8
7,0.646887159533074,50.0,0.8
8,0.9301848049281314,50.0,0.8
9,0.9861248761149654,50.0,0.8
0,0.9438775510204082,80.0,0.8
1,0.0026431718061674008,80.0,0.8
2,0.9573643410852714,80.0,0.8
3,0.9564356435643564,80.0,0.8
4,0.7983706720977597,80.0,0.8
5,0.7466367713004485,80.0,0.8
6,0.9582463465553236,80.0,0.8
7,0.646887159533074,80.0,0.8
8,0.9301848049281314,80.0,0.8
9,0.9861248761149654,80.0,0.8
0,0.9438775510204082,30.0,0.8
1,0.0026431718061674008,30.0,0.8
2,0.9573643410852714,30.0,0.8
3,0.9564356435643564,30.0,0.8
0,0.9438775510204082,40.0,0.8
4,0.7983706720977597,30.0,0.8
1,0.0026431718061674008,40.0,0.8
5,0.7466367713004485,30.0,0.8
2,0.9573643410852714,40.0,0.8
6,0.9582463465553236,30.0,0.8
3,0.9564356435643564,40.0,0.8
7,0.646887159533074,30.0,0.8
4,0.7983706720977597,40.0,0.8
8,0.9301848049281314,30.0,0.8
5,0.7466367713004485,40.0,0.8
9,0.9861248761149654,30.0,0.8
6,0.9582463465553236,40.0,0.8
7,0.646887159533074,40.0,0.8
8,0.9301848049281314,40.0,0.8
9,0.9861248761149654,40.0,0.8
0,0.9438775510204082,70.0,0.8
1,0.0026431718061674008,70.0,0.8
2,0.9573643410852714,70.0,0.8
3,0.9564356435643564,70.0,0.8
4,0.7983706720977597,70.0,0.8
5,0.7466367713004485,70.0,0.8
6,0.9582463465553236,70.0,0.8
7,0.646887159533074,70.0,0.8
8,0.9301848049281314,70.0,0.8
9,0.9861248761149654,70.0,0.8
0,0.9438775510204082,90.0,0.8
1,0.0026431718061674008,90.0,0.8
2,0.9573643410852714,90.0,0.8
3,0.9564356435643564,90.0,0.8
4,0.7983706720977597,90.0,0.8
5,0.7466367713004485,90.0,0.8
6,0.9582463465553236,90.0,0.8
7,0.646887159533074,90.0,0.8
8,0.9301848049281314,90.0,0.8
9,0.9861248761149654,90.0,0.8
0,0.9857142857142858,5.0,0.9
1,0.49691629955947136,5.0,0.9
2,0.9680232558139535,5.0,0.9
3,0.9792079207920792,5.0,0.9
4,0.939918533604888,5.0,0.9
5,0.7533632286995515,5.0,0.9
6,0.9227557411273486,5.0,0.9
7,0.1828793774319066,5.0,0.9
8,0.8963039014373717,5.0,0.9
9,0.9355797819623389,5.0,0.9
0,0.9857142857142858,4.0,0.9
1,0.49691629955947136,4.0,0.9
2,0.9680232558139535,4.0,0.9
3,0.9792079207920792,4.0,0.9
4,0.939918533604888,4.0,0.9
5,0.7533632286995515,4.0,0.9
6,0.9227557411273486,4.0,0.9
7,0.1828793774319066,4.0,0.9
8,0.8963039014373717,4.0,0.9
9,0.9355797819623389,4.0,0.9
0,0.9857142857142858,9.0,0.9
1,0.49691629955947136,9.0,0.9
2,0.9680232558139535,9.0,0.9
3,0.9792079207920792,9.0,0.9
4,0.939918533604888,9.0,0.9
5,0.7533632286995515,9.0,0.9
6,0.9227557411273486,9.0,0.9
7,0.1828793774319066,9.0,0.9
8,0.8963039014373717,9.0,0.9
9,0.9355797819623389,9.0,0.9
0,0.9857142857142858,2.0,0.9
1,0.49691629955947136,2.0,0.9
2,0.9680232558139535,2.0,0.9
3,0.9792079207920792,2.0,0.9
0,0.9857142857142858,1.0,0.9
4,0.939918533604888,2.0,0.9
1,0.49691629955947136,1.0,0.9
5,0.7533632286995515,2.0,0.9
6,0.9227557411273486,2.0,0.9
2,0.9680232558139535,1.0,0.9
3,0.9792079207920792,1.0,0.9
4,0.939918533604888,1.0,0.9
5,0.7533632286995515,1.0,0.9
6,0.9227557411273486,1.0,0.9
7,0.1828793774319066,2.0,0.9
7,0.1828793774319066,1.0,0.9
8,0.8963039014373717,2.0,0.9
8,0.8963039014373717,1.0,0.9
9,0.9355797819623389,2.0,0.9
9,0.9355797819623389,1.0,0.9
0,0.9857142857142858,6.0,0.9
1,0.49691629955947136,6.0,0.9
2,0.9680232558139535,6.0,0.9
3,0.9792079207920792,6.0,0.9
4,0.939918533604888,6.0,0.9
5,0.7533632286995515,6.0,0.9
6,0.9227557411273486,6.0,0.9
7,0.1828793774319066,6.0,0.9
8,0.8963039014373717,6.0,0.9
9,0.9355797819623389,6.0,0.9
0,0.9857142857142858,8.0,0.9
1,0.49691629955947136,8.0,0.9
2,0.9680232558139535,8.0,0.9
3,0.9792079207920792,8.0,0.9
4,0.939918533604888,8.0,0.9
5,0.7533632286995515,8.0,0.9
6,0.9227557411273486,8.0,0.9
7,0.1828793774319066,8.0,0.9
8,0.8963039014373717,8.0,0.9
9,0.9355797819623389,8.0,0.9
0,0.9857142857142858,3.0,0.9
1,0.49691629955947136,3.0,0.9
2,0.9680232558139535,3.0,0.9
3,0.9792079207920792,3.0,0.9
4,0.939918533604888,3.0,0.9
5,0.7533632286995515,3.0,0.9
6,0.9227557411273486,3.0,0.9
7,0.1828793774319066,3.0,0.9
8,0.8963039014373717,3.0,0.9
9,0.9355797819623389,3.0,0.9
0,0.9857142857142858,7.0,0.9
1,0.49691629955947136,7.0,0.9
2,0.9680232558139535,7.0,0.9
3,0.9792079207920792,7.0,0.9
4,0.939918533604888,7.0,0.9
5,0.7533632286995515,7.0,0.9
6,0.9227557411273486,7.0,0.9
7,0.1828793774319066,7.0,0.9
8,0.8963039014373717,7.0,0.9
9,0.9355797819623389,7.0,0.9
0,0.9857142857142858,10.0,0.9
1,0.49691629955947136,10.0,0.9
2,0.9680232558139535,10.0,0.9
3,0.9792079207920792,10.0,0.9
4,0.939918533604888,10.0,0.9
5,0.7533632286995515,10.0,0.9
6,0.9227557411273486,10.0,0.9
7,0.1828793774319066,10.0,0.9
8,0.8963039014373717,10.0,0.9
9,0.9355797819623389,10.0,0.9
0,0.9857142857142858,2.0,0.9
1,0.49691629955947136,2.0,0.9
2,0.9680232558139535,2.0,0.9
3,0.9792079207920792,2.0,0.9
4,0.939918533604888,2.0,0.9
5,0.7533632286995515,2.0,0.9
6,0.9227557411273486,2.0,0.9
7,0.1828793774319066,2.0,0.9
8,0.8963039014373717,2.0,0.9
9,0.9355797819623389,2.0,0.9
0,0.9857142857142858,14.0,0.9
1,0.49691629955947136,14.0,0.9
2,0.9680232558139535,14.0,0.9
3,0.9792079207920792,14.0,0.9
4,0.939918533604888,14.0,0.9
5,0.7533632286995515,14.0,0.9
6,0.9227557411273486,14.0,0.9
7,0.1828793774319066,14.0,0.9
8,0.8963039014373717,14.0,0.9
9,0.9355797819623389,14.0,0.9
0,0.9857142857142858,6.0,0.9
1,0.49691629955947136,6.0,0.9
2,0.9680232558139535,6.0,0.9
0,0.9857142857142858,20.0,0.9
3,0.9792079207920792,6.0,0.9
1,0.49691629955947136,20.0,0.9
2,0.9680232558139535,20.0,0.9
3,0.9792079207920792,20.0,0.9
4,0.939918533604888,20.0,0.9
5,0.7533632286995515,20.0,0.9
6,0.9227557411273486,20.0,0.9
7,0.1828793774319066,20.0,0.9
8,0.8963039014373717,20.0,0.9
9,0.9355797819623389,20.0,0.9
4,0.939918533604888,6.0,0.9
5,0.7533632286995515,6.0,0.9
6,0.9227557411273486,6.0,0.9
7,0.1828793774319066,6.0,0.9
8,0.8963039014373717,6.0,0.9
9,0.9355797819623389,6.0,0.9
0,0.9857142857142858,12.0,0.9
1,0.49691629955947136,12.0,0.9
2,0.9680232558139535,12.0,0.9
3,0.9792079207920792,12.0,0.9
4,0.939918533604888,12.0,0.9
5,0.7533632286995515,12.0,0.9
6,0.9227557411273486,12.0,0.9
7,0.1828793774319066,12.0,0.9
8,0.8963039014373717,12.0,0.9
0,0.9857142857142858,8.0,0.9
9,0.9355797819623389,12.0,0.9
1,0.49691629955947136,8.0,0.9
2,0.9680232558139535,8.0,0.9
3,0.9792079207920792,8.0,0.9
4,0.939918533604888,8.0,0.9
