iteration,accuracy_before,accuracy_after,dset_size
24.0,0.640625,0.6171875,0.1
27.0,0.640625,0.6171875,0.1
21.0,0.640625,0.640625,0.1
18.0,0.640625,0.6328125,0.1
15.0,0.640625,0.6171875,0.1
9.0,0.6328125,0.625,0.1
30.0,0.640625,0.640625,0.1
12.0,0.6484375,0.6171875,0.1
6.0,0.640625,0.640625,0.1
27.0,0.6328125,0.640625,0.1
3.0,0.640625,0.65625,0.1
24.0,0.640625,0.6328125,0.1
21.0,0.640625,0.6328125,0.1
9.0,0.6328125,0.6328125,0.1
15.0,0.6484375,0.6171875,0.1
18.0,0.6484375,0.65625,0.1
30.0,0.65625,0.6171875,0.1
27.0,0.65625,0.6171875,0.1
6.0,0.65625,0.640625,0.1
12.0,0.640625,0.59375,0.1
24.0,0.65625,0.609375,0.1
3.0,0.65625,0.6171875,0.1
21.0,0.65625,0.609375,0.1
9.0,0.65625,0.6328125,0.1
30.0,0.65625,0.640625,0.1
15.0,0.65625,0.640625,0.1
18.0,0.65625,0.65625,0.1
12.0,0.65625,0.640625,0.1
24.0,0.65625,0.640625,0.1
6.0,0.65625,0.625,0.1
27.0,0.65625,0.65625,0.1
3.0,0.6640625,0.6328125,0.1
21.0,0.65625,0.609375,0.1
9.0,0.6484375,0.625,0.1
30.0,0.65625,0.6171875,0.1
15.0,0.65625,0.6171875,0.1
18.0,0.6484375,0.65625,0.1
24.0,0.65625,0.6015625,0.1
12.0,0.65625,0.609375,0.1
27.0,0.65625,0.6328125,0.1
6.0,0.65625,0.6484375,0.1
3.0,0.65625,0.59375,0.1
21.0,0.65625,0.6171875,0.1
9.0,0.6484375,0.6328125,0.1
30.0,0.65625,0.6171875,0.1
15.0,0.65625,0.625,0.1
18.0,0.65625,0.65625,0.1
24.0,0.65625,0.625,0.1
27.0,0.6484375,0.6484375,0.1
6.0,0.6640625,0.6484375,0.1
12.0,0.65625,0.6171875,0.1
3.0,0.6484375,0.625,0.1
15.0,0.6484375,0.6328125,0.1
9.0,0.65625,0.640625,0.1
21.0,0.65625,0.6328125,0.1
30.0,0.65625,0.6328125,0.1
18.0,0.671875,0.625,0.1
24.0,0.65625,0.625,0.1
27.0,0.6484375,0.6484375,0.1
6.0,0.671875,0.640625,0.1
12.0,0.65625,0.625,0.1
3.0,0.65625,0.6171875,0.1
15.0,0.65625,0.640625,0.1
30.0,0.6640625,0.6484375,0.1
21.0,0.671875,0.625,0.1
9.0,0.65625,0.65625,0.1
18.0,0.671875,0.625,0.1
24.0,0.671875,0.6328125,0.1
27.0,0.65625,0.65625,0.1
12.0,0.671875,0.6328125,0.1
6.0,0.671875,0.65625,0.1
3.0,0.671875,0.6171875,0.1
30.0,0.671875,0.625,0.1
21.0,0.6875,0.625,0.1
15.0,0.671875,0.6328125,0.1
9.0,0.671875,0.6328125,0.1
18.0,0.6875,0.625,0.1
24.0,0.6796875,0.6328125,0.1
27.0,0.6796875,0.6171875,0.1
12.0,0.6796875,0.6328125,0.1
6.0,0.6796875,0.625,0.1
3.0,0.6875,0.625,0.1
30.0,0.6796875,0.625,0.1
15.0,0.6640625,0.6328125,0.1
9.0,0.6640625,0.6328125,0.1
21.0,0.6796875,0.6328125,0.1
24.0,0.6796875,0.625,0.1
18.0,0.6796875,0.625,0.1
27.0,0.6796875,0.6171875,0.1
12.0,0.6796875,0.6328125,0.1
6.0,0.6875,0.625,0.1
3.0,0.6796875,0.6328125,0.1
30.0,0.6796875,0.625,0.1
15.0,0.6640625,0.6328125,0.1
9.0,0.671875,0.640625,0.1
21.0,0.671875,0.6328125,0.1
18.0,0.6875,0.6328125,0.1
24.0,0.6796875,0.6328125,0.1
27.0,0.671875,0.625,0.1
6.0,0.6875,0.625,0.1
12.0,0.671875,0.6328125,0.1
3.0,0.6796875,0.625,0.1
30.0,0.6875,0.6328125,0.1
15.0,0.6796875,0.6328125,0.1
9.0,0.6796875,0.640625,0.1
21.0,0.6796875,0.6328125,0.1
18.0,0.6875,0.640625,0.1
27.0,0.6796875,0.625,0.1
24.0,0.6875,0.640625,0.1
6.0,0.6875,0.6328125,0.1
12.0,0.6953125,0.640625,0.1
3.0,0.6796875,0.625,0.1
4.0,0.2734375,0.046875,0.1
12.0,0.2734375,0.046875,0.1
24.0,0.2734375,0.046875,0.1
28.0,0.2734375,0.046875,0.1
36.0,0.2734375,0.046875,0.1
16.0,0.2734375,0.046875,0.1
20.0,0.2734375,0.046875,0.1
8.0,0.2734375,0.046875,0.1
40.0,0.2734375,0.046875,0.1
32.0,0.2734375,0.046875,0.1
4.0,0.2734375,0.3828125,0.1
16.0,0.2734375,0.3828125,0.1
24.0,0.2734375,0.3828125,0.1
28.0,0.2734375,0.3828125,0.1
36.0,0.2734375,0.3828125,0.1
8.0,0.2734375,0.3828125,0.1
12.0,0.2734375,0.3828125,0.1
40.0,0.2734375,0.3828125,0.1
20.0,0.2734375,0.3828125,0.1
32.0,0.2734375,0.3828125,0.1
24.0,0.328125,0.0625,0.1
8.0,0.328125,0.0625,0.1
36.0,0.328125,0.0625,0.1
20.0,0.328125,0.0625,0.1
4.0,0.328125,0.0625,0.1
12.0,0.328125,0.0625,0.1
16.0,0.328125,0.0625,0.1
32.0,0.328125,0.0625,0.1
40.0,0.328125,0.0625,0.1
28.0,0.328125,0.0625,0.1
8.0,0.3515625,0.4609375,0.1
20.0,0.3515625,0.4609375,0.1
40.0,0.3515625,0.4609375,0.1
16.0,0.3515625,0.4609375,0.1
12.0,0.3515625,0.4609375,0.1
28.0,0.3515625,0.4609375,0.1
24.0,0.3515625,0.4609375,0.1
36.0,0.3515625,0.4609375,0.1
4.0,0.3515625,0.4609375,0.1
32.0,0.3515625,0.4609375,0.1
12.0,0.46875,0.4296875,0.1
28.0,0.46875,0.4296875,0.1
8.0,0.46875,0.4296875,0.1
24.0,0.46875,0.4296875,0.1
36.0,0.46875,0.4296875,0.1
40.0,0.46875,0.4296875,0.1
20.0,0.46875,0.4296875,0.1
16.0,0.4609375,0.4296875,0.1
4.0,0.46875,0.4296875,0.1
32.0,0.46875,0.4296875,0.1
40.0,0.5078125,0.4765625,0.1
20.0,0.5078125,0.4765625,0.1
24.0,0.5078125,0.4765625,0.1
8.0,0.5078125,0.4765625,0.1
28.0,0.5078125,0.4765625,0.1
36.0,0.515625,0.4765625,0.1
12.0,0.5078125,0.4765625,0.1
16.0,0.5078125,0.46875,0.1
4.0,0.5078125,0.4765625,0.1
32.0,0.515625,0.4765625,0.1
8.0,0.5234375,0.046875,0.1
40.0,0.515625,0.046875,0.1
12.0,0.515625,0.046875,0.1
24.0,0.515625,0.046875,0.1
36.0,0.5234375,0.046875,0.1
4.0,0.515625,0.046875,0.1
28.0,0.515625,0.046875,0.1
16.0,0.515625,0.046875,0.1
20.0,0.5234375,0.046875,0.1
32.0,0.515625,0.046875,0.1
40.0,0.53125,0.046875,0.1
36.0,0.53125,0.046875,0.1
8.0,0.5390625,0.046875,0.1
28.0,0.5234375,0.046875,0.1
12.0,0.5234375,0.046875,0.1
16.0,0.5078125,0.046875,0.1
20.0,0.5390625,0.046875,0.1
24.0,0.5234375,0.046875,0.1
4.0,0.53125,0.046875,0.1
32.0,0.515625,0.046875,0.1
40.0,0.5546875,0.046875,0.1
28.0,0.546875,0.046875,0.1
36.0,0.5546875,0.046875,0.1
24.0,0.546875,0.046875,0.1
8.0,0.5703125,0.53125,0.1
12.0,0.546875,0.046875,0.1
20.0,0.5546875,0.5078125,0.1
16.0,0.546875,0.046875,0.1
32.0,0.546875,0.046875,0.1
4.0,0.5546875,0.5,0.1
40.0,0.5703125,0.546875,0.1
36.0,0.5703125,0.5390625,0.1
28.0,0.578125,0.5546875,0.1
24.0,0.5703125,0.546875,0.1
8.0,0.5859375,0.5546875,0.1
12.0,0.5703125,0.5546875,0.1
16.0,0.5625,0.046875,0.1
20.0,0.59375,0.546875,0.1
32.0,0.578125,0.5546875,0.1
4.0,0.59375,0.5390625,0.1
40.0,0.6015625,0.5625,0.1
36.0,0.6015625,0.5703125,0.1
24.0,0.6015625,0.5625,0.1
28.0,0.6015625,0.5625,0.1
8.0,0.6328125,0.046875,0.1
12.0,0.6015625,0.5625,0.1
16.0,0.5703125,0.5546875,0.1
32.0,0.6015625,0.5625,0.1
20.0,0.6171875,0.046875,0.1
4.0,0.6171875,0.046875,0.1
40.0,0.6328125,0.046875,0.1
28.0,0.625,0.046875,0.1
24.0,0.6328125,0.046875,0.1
36.0,0.625,0.046875,0.1
8.0,0.6171875,0.046875,0.1
12.0,0.6328125,0.046875,0.1
16.0,0.6171875,0.046875,0.1
32.0,0.625,0.046875,0.1
20.0,0.6171875,0.59375,0.1
4.0,0.625,0.046875,0.1
40.0,0.640625,0.59375,0.1
28.0,0.6484375,0.6015625,0.1
24.0,0.65625,0.6015625,0.1
36.0,0.640625,0.6015625,0.1
8.0,0.6484375,0.59375,0.1
12.0,0.6484375,0.609375,0.1
16.0,0.609375,0.5703125,0.1
32.0,0.65625,0.59375,0.1
20.0,0.640625,0.609375,0.1
4.0,0.640625,0.6171875,0.1
40.0,0.671875,0.625,0.1
24.0,0.6796875,0.6171875,0.1
36.0,0.6796875,0.6328125,0.1
28.0,0.6796875,0.625,0.1
8.0,0.65625,0.6015625,0.1
32.0,0.6796875,0.625,0.1
16.0,0.6484375,0.5859375,0.1
12.0,0.671875,0.6171875,0.1
20.0,0.671875,0.59375,0.1
4.0,0.6640625,0.6171875,0.1
40.0,0.6640625,0.6171875,0.1
24.0,0.671875,0.625,0.1
36.0,0.6640625,0.625,0.1
28.0,0.6640625,0.609375,0.1
8.0,0.671875,0.625,0.1
32.0,0.6640625,0.609375,0.1
12.0,0.6640625,0.6328125,0.1
16.0,0.65625,0.6171875,0.1
20.0,0.65625,0.6015625,0.1
4.0,0.6796875,0.6171875,0.1
40.0,0.6640625,0.6015625,0.1
24.0,0.671875,0.6015625,0.1
36.0,0.671875,0.6171875,0.1
28.0,0.6796875,0.6015625,0.1
8.0,0.671875,0.5859375,0.1
32.0,0.671875,0.609375,0.1
12.0,0.671875,0.609375,0.1
16.0,0.65625,0.6015625,0.1
20.0,0.65625,0.6015625,0.1
4.0,0.6640625,0.609375,0.1
40.0,0.6796875,0.6328125,0.1
36.0,0.6796875,0.625,0.1
24.0,0.6796875,0.625,0.1
8.0,0.671875,0.5703125,0.1
28.0,0.671875,0.6171875,0.1
32.0,0.6796875,0.625,0.1
12.0,0.6796875,0.6328125,0.1
20.0,0.6640625,0.625,0.1
16.0,0.6484375,0.6328125,0.1
4.0,0.671875,0.625,0.1
36.0,0.65625,0.6484375,0.1
40.0,0.6484375,0.6171875,0.1
24.0,0.65625,0.625,0.1
28.0,0.65625,0.6328125,0.1
8.0,0.65625,0.625,0.1
32.0,0.65625,0.6171875,0.1
12.0,0.6484375,0.6328125,0.1
20.0,0.65625,0.6171875,0.1
16.0,0.65625,0.625,0.1
4.0,0.65625,0.609375,0.1
36.0,0.6328125,0.6328125,0.1
40.0,0.640625,0.625,0.1
24.0,0.640625,0.6171875,0.1
8.0,0.640625,0.6328125,0.1
28.0,0.6484375,0.625,0.1
12.0,0.640625,0.6328125,0.1
32.0,0.640625,0.625,0.1
20.0,0.640625,0.625,0.1
16.0,0.6328125,0.6015625,0.1
4.0,0.640625,0.6484375,0.1
40.0,0.640625,0.6484375,0.1
36.0,0.640625,0.640625,0.1
8.0,0.640625,0.6484375,0.1
24.0,0.640625,0.6484375,0.1
28.0,0.640625,0.6328125,0.1
12.0,0.6328125,0.6484375,0.1
32.0,0.6328125,0.6484375,0.1
20.0,0.640625,0.6484375,0.1
16.0,0.6328125,0.625,0.1
4.0,0.6328125,0.6640625,0.1
36.0,0.6484375,0.640625,0.1
40.0,0.6484375,0.640625,0.1
24.0,0.65625,0.625,0.1
8.0,0.6328125,0.65625,0.1
12.0,0.640625,0.6484375,0.1
20.0,0.6640625,0.65625,0.1
16.0,0.640625,0.6328125,0.1
28.0,0.6484375,0.6328125,0.1
32.0,0.6484375,0.6328125,0.1
4.0,0.6484375,0.6328125,0.1
36.0,0.65625,0.609375,0.1
40.0,0.65625,0.609375,0.1
8.0,0.65625,0.6171875,0.1
12.0,0.65625,0.640625,0.1
24.0,0.65625,0.609375,0.1
20.0,0.6640625,0.640625,0.1
16.0,0.6484375,0.625,0.1
32.0,0.65625,0.640625,0.1
28.0,0.65625,0.609375,0.1
4.0,0.65625,0.640625,0.1
36.0,0.65625,0.625,0.1
40.0,0.65625,0.6171875,0.1
8.0,0.65625,0.6015625,0.1
24.0,0.65625,0.6171875,0.1
16.0,0.6484375,0.625,0.1
12.0,0.65625,0.6328125,0.1
20.0,0.6640625,0.6015625,0.1
28.0,0.65625,0.6171875,0.1
32.0,0.65625,0.6015625,0.1
4.0,0.6484375,0.625,0.1
36.0,0.6640625,0.640625,0.1
40.0,0.65625,0.6328125,0.1
8.0,0.6484375,0.625,0.1
16.0,0.6328125,0.65625,0.1
24.0,0.65625,0.625,0.1
20.0,0.6640625,0.6171875,0.1
28.0,0.65625,0.6328125,0.1
12.0,0.65625,0.6484375,0.1
32.0,0.6484375,0.625,0.1
4.0,0.65625,0.6328125,0.1
36.0,0.6640625,0.640625,0.1
40.0,0.6640625,0.6328125,0.1
8.0,0.65625,0.6171875,0.1
24.0,0.65625,0.625,0.1
20.0,0.671875,0.6171875,0.1
28.0,0.65625,0.65625,0.1
16.0,0.6484375,0.65625,0.1
12.0,0.6640625,0.65625,0.1
32.0,0.6484375,0.625,0.1
4.0,0.65625,0.6328125,0.1
36.0,0.6640625,0.6484375,0.1
40.0,0.671875,0.640625,0.1
8.0,0.65625,0.625,0.1
20.0,0.6640625,0.6328125,0.1
24.0,0.671875,0.625,0.1
16.0,0.6484375,0.6484375,0.1
28.0,0.65625,0.640625,0.1
12.0,0.671875,0.6484375,0.1
32.0,0.65625,0.6484375,0.1
4.0,0.6640625,0.6640625,0.1
36.0,0.671875,0.625,0.1
8.0,0.6796875,0.625,0.1
24.0,0.6875,0.6328125,0.1
40.0,0.6796875,0.625,0.1
16.0,0.6640625,0.625,0.1
20.0,0.6796875,0.6328125,0.1
28.0,0.671875,0.625,0.1
12.0,0.6875,0.6328125,0.1
32.0,0.671875,0.625,0.1
4.0,0.6640625,0.625,0.1
8.0,0.671875,0.625,0.1
36.0,0.6875,0.6171875,0.1
24.0,0.6875,0.625,0.1
40.0,0.671875,0.6328125,0.1
28.0,0.6640625,0.6171875,0.1
16.0,0.640625,0.6484375,0.1
20.0,0.6796875,0.6328125,0.1
32.0,0.6640625,0.6171875,0.1
12.0,0.6796875,0.640625,0.1
4.0,0.671875,0.625,0.1
8.0,0.6796875,0.6328125,0.1
36.0,0.6796875,0.6328125,0.1
24.0,0.6796875,0.6328125,0.1
16.0,0.671875,0.625,0.1
28.0,0.671875,0.6328125,0.1
40.0,0.671875,0.625,0.1
20.0,0.6796875,0.6328125,0.1
32.0,0.671875,0.625,0.1
12.0,0.6796875,0.6328125,0.1
4.0,0.6796875,0.640625,0.1
8.0,0.6953125,0.640625,0.1
36.0,0.6875,0.640625,0.1
16.0,0.671875,0.625,0.1
24.0,0.6875,0.6328125,0.1
40.0,0.6796875,0.6328125,0.1
28.0,0.6796875,0.640625,0.1
20.0,0.6953125,0.640625,0.1
32.0,0.6796875,0.640625,0.1
12.0,0.6796875,0.6328125,0.1
4.0,0.6875,0.6484375,0.1
15.0,0.2734375,0.046875,0.1
5.0,0.2734375,0.046875,0.1
45.0,0.2734375,0.046875,0.1
40.0,0.2734375,0.046875,0.1
50.0,0.2734375,0.046875,0.1
30.0,0.2734375,0.046875,0.1
35.0,0.2734375,0.046875,0.1
10.0,0.2734375,0.046875,0.1
20.0,0.2734375,0.046875,0.1
25.0,0.2734375,0.046875,0.1
30.0,0.2734375,0.3828125,0.1
45.0,0.2734375,0.3828125,0.1
35.0,0.2734375,0.3828125,0.1
40.0,0.2734375,0.3828125,0.1
5.0,0.2734375,0.3828125,0.1
50.0,0.2734375,0.3828125,0.1
10.0,0.2734375,0.3828125,0.1
15.0,0.2734375,0.3828125,0.1
20.0,0.2734375,0.3828125,0.1
25.0,0.2734375,0.3828125,0.1
35.0,0.328125,0.0625,0.1
45.0,0.328125,0.0625,0.1
30.0,0.328125,0.0625,0.1
10.0,0.328125,0.0625,0.1
5.0,0.328125,0.0625,0.1
15.0,0.328125,0.0625,0.1
25.0,0.328125,0.0625,0.1
40.0,0.328125,0.0625,0.1
20.0,0.328125,0.0625,0.1
50.0,0.328125,0.0625,0.1
30.0,0.359375,0.4609375,0.1
5.0,0.3515625,0.4609375,0.1
35.0,0.359375,0.4609375,0.1
45.0,0.3515625,0.4609375,0.1
15.0,0.3515625,0.4609375,0.1
40.0,0.3515625,0.4609375,0.1
10.0,0.3515625,0.4609375,0.1
20.0,0.3515625,0.4609375,0.1
25.0,0.3515625,0.4609375,0.1
50.0,0.3515625,0.4609375,0.1
30.0,0.46875,0.4296875,0.1
15.0,0.46875,0.4296875,0.1
35.0,0.46875,0.4296875,0.1
40.0,0.46875,0.4296875,0.1
20.0,0.46875,0.4296875,0.1
45.0,0.4609375,0.4296875,0.1
25.0,0.46875,0.4296875,0.1
10.0,0.46875,0.4296875,0.1
5.0,0.46875,0.4296875,0.1
50.0,0.46875,0.4296875,0.1
30.0,0.515625,0.4765625,0.1
45.0,0.515625,0.4765625,0.1
35.0,0.515625,0.4765625,0.1
15.0,0.515625,0.4765625,0.1
20.0,0.515625,0.4765625,0.1
40.0,0.515625,0.4765625,0.1
25.0,0.5078125,0.4765625,0.1
5.0,0.515625,0.4765625,0.1
10.0,0.515625,0.4765625,0.1
50.0,0.5078125,0.4765625,0.1
15.0,0.515625,0.046875,0.1
20.0,0.5234375,0.046875,0.1
45.0,0.5234375,0.046875,0.1
35.0,0.515625,0.046875,0.1
40.0,0.515625,0.046875,0.1
30.0,0.5234375,0.046875,0.1
5.0,0.5234375,0.046875,0.1
25.0,0.515625,0.046875,0.1
10.0,0.5234375,0.046875,0.1
50.0,0.5234375,0.046875,0.1
40.0,0.5234375,0.046875,0.1
45.0,0.5234375,0.046875,0.1
35.0,0.5234375,0.046875,0.1
15.0,0.5234375,0.046875,0.1
20.0,0.5390625,0.046875,0.1
25.0,0.5234375,0.046875,0.1
10.0,0.5390625,0.046875,0.1
5.0,0.5390625,0.046875,0.1
30.0,0.5234375,0.046875,0.1
50.0,0.5390625,0.046875,0.1
35.0,0.546875,0.046875,0.1
40.0,0.546875,0.046875,0.1
45.0,0.5546875,0.046875,0.1
20.0,0.5546875,0.53125,0.1
15.0,0.546875,0.046875,0.1
5.0,0.5546875,0.53125,0.1
10.0,0.5546875,0.53125,0.1
25.0,0.546875,0.046875,0.1
30.0,0.5546875,0.046875,0.1
50.0,0.5625,0.5234375,0.1
35.0,0.5703125,0.5390625,0.1
40.0,0.5859375,0.5546875,0.1
20.0,0.59375,0.5625,0.1
5.0,0.59375,0.5546875,0.1
15.0,0.578125,0.5546875,0.1
45.0,0.578125,0.546875,0.1
10.0,0.59375,0.5546875,0.1
25.0,0.5703125,0.5546875,0.1
30.0,0.5703125,0.546875,0.1
50.0,0.5859375,0.5546875,0.1
35.0,0.6015625,0.5625,0.1
40.0,0.6015625,0.5703125,0.1
5.0,0.640625,0.046875,0.1
20.0,0.6328125,0.046875,0.1
15.0,0.6015625,0.5625,0.1
45.0,0.609375,0.046875,0.1
10.0,0.640625,0.046875,0.1
30.0,0.6015625,0.5625,0.1
25.0,0.609375,0.5625,0.1
50.0,0.6328125,0.046875,0.1
35.0,0.6328125,0.5859375,0.1
40.0,0.625,0.5859375,0.1
20.0,0.6328125,0.5703125,0.1
45.0,0.6015625,0.046875,0.1
5.0,0.6328125,0.6015625,0.1
15.0,0.6328125,0.046875,0.1
30.0,0.6328125,0.046875,0.1
10.0,0.640625,0.6015625,0.1
50.0,0.625,0.046875,0.1
25.0,0.6328125,0.046875,0.1
35.0,0.6640625,0.6171875,0.1
40.0,0.6640625,0.6171875,0.1
45.0,0.6171875,0.5625,0.1
20.0,0.640625,0.609375,0.1
15.0,0.65625,0.6015625,0.1
5.0,0.640625,0.609375,0.1
10.0,0.6328125,0.6015625,0.1
30.0,0.6484375,0.6171875,0.1
25.0,0.6484375,0.6015625,0.1
50.0,0.6484375,0.6171875,0.1
35.0,0.6796875,0.625,0.1
15.0,0.6796875,0.625,0.1
40.0,0.6796875,0.6015625,0.1
45.0,0.6640625,0.6015625,0.1
20.0,0.6640625,0.609375,0.1
5.0,0.6640625,0.59375,0.1
30.0,0.6796875,0.6171875,0.1
10.0,0.6640625,0.6015625,0.1
25.0,0.6796875,0.6171875,0.1
50.0,0.6640625,0.609375,0.1
35.0,0.6640625,0.6328125,0.1
15.0,0.671875,0.625,0.1
40.0,0.6796875,0.609375,0.1
20.0,0.65625,0.609375,0.1
45.0,0.6796875,0.625,0.1
10.0,0.65625,0.609375,0.1
30.0,0.671875,0.625,0.1
5.0,0.65625,0.609375,0.1
25.0,0.671875,0.609375,0.1
50.0,0.671875,0.609375,0.1
35.0,0.671875,0.6171875,0.1
15.0,0.671875,0.625,0.1
40.0,0.6640625,0.6328125,0.1
20.0,0.6640625,0.6015625,0.1
45.0,0.6640625,0.6171875,0.1
10.0,0.65625,0.6015625,0.1
5.0,0.65625,0.6171875,0.1
30.0,0.671875,0.625,0.1
25.0,0.6640625,0.609375,0.1
50.0,0.671875,0.5703125,0.1
35.0,0.671875,0.6328125,0.1
15.0,0.6796875,0.625,0.1
40.0,0.6796875,0.625,0.1
20.0,0.671875,0.6015625,0.1
5.0,0.671875,0.6328125,0.1
45.0,0.65625,0.6015625,0.1
10.0,0.6640625,0.609375,0.1
30.0,0.671875,0.625,0.1
25.0,0.6796875,0.6171875,0.1
50.0,0.6640625,0.578125,0.1
35.0,0.6484375,0.6328125,0.1
15.0,0.65625,0.6171875,0.1
20.0,0.65625,0.609375,0.1
40.0,0.65625,0.625,0.1
5.0,0.65625,0.6171875,0.1
45.0,0.65625,0.625,0.1
30.0,0.65625,0.6484375,0.1
10.0,0.65625,0.6171875,0.1
25.0,0.65625,0.6171875,0.1
50.0,0.65625,0.6328125,0.1
35.0,0.6328125,0.640625,0.1
15.0,0.640625,0.625,0.1
20.0,0.640625,0.609375,0.1
40.0,0.640625,0.6171875,0.1
45.0,0.640625,0.6171875,0.1
5.0,0.640625,0.6328125,0.1
30.0,0.6328125,0.6328125,0.1
10.0,0.640625,0.6328125,0.1
50.0,0.640625,0.6328125,0.1
25.0,0.640625,0.6328125,0.1
35.0,0.6484375,0.6484375,0.1
15.0,0.640625,0.640625,0.1
20.0,0.6484375,0.6640625,0.1
40.0,0.6328125,0.625,0.1
5.0,0.6484375,0.640625,0.1
10.0,0.65625,0.6640625,0.1
45.0,0.6328125,0.640625,0.1
30.0,0.6484375,0.6328125,0.1
25.0,0.640625,0.640625,0.1
50.0,0.6484375,0.6171875,0.1
35.0,0.6484375,0.65625,0.1
20.0,0.65625,0.640625,0.1
15.0,0.65625,0.6171875,0.1
40.0,0.65625,0.625,0.1
5.0,0.65625,0.6171875,0.1
10.0,0.6640625,0.65625,0.1
45.0,0.640625,0.640625,0.1
30.0,0.6484375,0.65625,0.1
50.0,0.640625,0.6328125,0.1
25.0,0.6484375,0.6328125,0.1
35.0,0.65625,0.640625,0.1
20.0,0.65625,0.640625,0.1
15.0,0.65625,0.6328125,0.1
5.0,0.65625,0.6171875,0.1
40.0,0.65625,0.640625,0.1
10.0,0.6640625,0.640625,0.1
45.0,0.65625,0.625,0.1
30.0,0.65625,0.6328125,0.1
50.0,0.65625,0.640625,0.1
25.0,0.65625,0.609375,0.1
35.0,0.6484375,0.6171875,0.1
20.0,0.65625,0.6015625,0.1
15.0,0.65625,0.609375,0.1
40.0,0.65625,0.609375,0.1
5.0,0.65625,0.6015625,0.1
10.0,0.6640625,0.59375,0.1
45.0,0.65625,0.625,0.1
50.0,0.65625,0.609375,0.1
30.0,0.65625,0.6484375,0.1
25.0,0.65625,0.609375,0.1
35.0,0.65625,0.6171875,0.1
20.0,0.65625,0.625,0.1
15.0,0.65625,0.6484375,0.1
40.0,0.65625,0.625,0.1
5.0,0.65625,0.6171875,0.1
10.0,0.6640625,0.625,0.1
45.0,0.6484375,0.625,0.1
30.0,0.6640625,0.640625,0.1
50.0,0.65625,0.625,0.1
25.0,0.6484375,0.6328125,0.1
35.0,0.6640625,0.625,0.1
20.0,0.6640625,0.625,0.1
40.0,0.65625,0.6171875,0.1
15.0,0.65625,0.6484375,0.1
5.0,0.6640625,0.6171875,0.1
10.0,0.671875,0.6171875,0.1
45.0,0.65625,0.6328125,0.1
30.0,0.65625,0.65625,0.1
50.0,0.65625,0.625,0.1
25.0,0.65625,0.6328125,0.1
35.0,0.6640625,0.625,0.1
20.0,0.671875,0.6328125,0.1
15.0,0.6640625,0.65625,0.1
5.0,0.671875,0.6328125,0.1
40.0,0.6640625,0.6328125,0.1
10.0,0.671875,0.6171875,0.1
45.0,0.6640625,0.6328125,0.1
30.0,0.6640625,0.65625,0.1
50.0,0.671875,0.625,0.1
25.0,0.671875,0.6484375,0.1
35.0,0.6796875,0.625,0.1
20.0,0.6796875,0.640625,0.1
40.0,0.6796875,0.6328125,0.1
15.0,0.6875,0.625,0.1
5.0,0.6796875,0.6328125,0.1
10.0,0.6875,0.6328125,0.1
45.0,0.6640625,0.6328125,0.1
30.0,0.6796875,0.625,0.1
50.0,0.6875,0.6328125,0.1
25.0,0.6796875,0.6328125,0.1
35.0,0.671875,0.625,0.1
20.0,0.6640625,0.6328125,0.1
15.0,0.671875,0.625,0.1
5.0,0.6875,0.6328125,0.1
40.0,0.6796875,0.6328125,0.1
10.0,0.6875,0.640625,0.1
45.0,0.65625,0.625,0.1
30.0,0.671875,0.625,0.1
25.0,0.671875,0.625,0.1
50.0,0.671875,0.6328125,0.1
35.0,0.6875,0.6328125,0.1
20.0,0.6796875,0.6328125,0.1
40.0,0.6875,0.6328125,0.1
15.0,0.671875,0.6328125,0.1
5.0,0.6796875,0.6328125,0.1
45.0,0.6640625,0.6328125,0.1
30.0,0.6796875,0.625,0.1
10.0,0.6875,0.6328125,0.1
25.0,0.6796875,0.6328125,0.1
50.0,0.6875,0.6328125,0.1
35.0,0.6875,0.6328125,0.1
20.0,0.6796875,0.640625,0.1
15.0,0.6796875,0.640625,0.1
40.0,0.6796875,0.640625,0.1
5.0,0.6875,0.6328125,0.1
45.0,0.6875,0.6328125,0.1
30.0,0.6875,0.6328125,0.1
10.0,0.6953125,0.640625,0.1
50.0,0.6953125,0.640625,0.1
25.0,0.6796875,0.6328125,0.1
1.0,0.2723735408560311,0.05058365758754864,0.2
10.0,0.2723735408560311,0.05058365758754864,0.2
2.0,0.2723735408560311,0.05058365758754864,0.2
4.0,0.2723735408560311,0.05058365758754864,0.2
3.0,0.2723735408560311,0.05058365758754864,0.2
6.0,0.2723735408560311,0.05058365758754864,0.2
9.0,0.2723735408560311,0.05058365758754864,0.2
5.0,0.2723735408560311,0.05058365758754864,0.2
7.0,0.2723735408560311,0.05058365758754864,0.2
8.0,0.2723735408560311,0.05058365758754864,0.2
4.0,0.3035019455252918,0.4163424124513619,0.2
2.0,0.3035019455252918,0.4163424124513619,0.2
10.0,0.3035019455252918,0.4163424124513619,0.2
6.0,0.3035019455252918,0.4163424124513619,0.2
1.0,0.3035019455252918,0.4163424124513619,0.2
3.0,0.3035019455252918,0.4163424124513619,0.2
8.0,0.3035019455252918,0.4163424124513619,0.2
5.0,0.3035019455252918,0.4163424124513619,0.2
7.0,0.3035019455252918,0.4163424124513619,0.2
9.0,0.3035019455252918,0.4163424124513619,0.2
3.0,0.42023346303501946,0.4163424124513619,0.2
4.0,0.42023346303501946,0.4396887159533074,0.2
