iteration,accuracy_before,accuracy_after,dset_size,interval_iter_tracker
9.0,0.889751552795031,0.889751552795031,0.5,25
18.0,0.8866459627329193,0.8913043478260869,0.5,25
27.0,0.8866459627329193,0.8881987577639752,0.5,25
12.0,0.8866459627329193,0.8881987577639752,0.5,25
21.0,0.8866459627329193,0.889751552795031,0.5,25
3.0,0.889751552795031,0.889751552795031,0.5,25
24.0,0.8913043478260869,0.8928571428571429,0.5,26
30.0,0.8913043478260869,0.8944099378881988,0.5,26
15.0,0.8835403726708074,0.8913043478260869,0.5,26
6.0,0.8881987577639752,0.8928571428571429,0.5,26
18.0,0.8881987577639752,0.8928571428571429,0.5,26
9.0,0.889751552795031,0.8913043478260869,0.5,26
27.0,0.8928571428571429,0.8959627329192547,0.5,26
12.0,0.8944099378881988,0.8959627329192547,0.5,26
21.0,0.8913043478260869,0.8913043478260869,0.5,26
3.0,0.8928571428571429,0.8959627329192547,0.5,26
24.0,0.8928571428571429,0.8928571428571429,0.5,27
30.0,0.8913043478260869,0.8913043478260869,0.5,27
15.0,0.8850931677018633,0.889751552795031,0.5,27
9.0,0.8850931677018633,0.8913043478260869,0.5,27
18.0,0.8881987577639752,0.8913043478260869,0.5,27
6.0,0.8913043478260869,0.8944099378881988,0.5,27
27.0,0.8928571428571429,0.8928571428571429,0.5,27
12.0,0.8959627329192547,0.8928571428571429,0.5,27
21.0,0.889751552795031,0.889751552795031,0.5,27
3.0,0.8881987577639752,0.8913043478260869,0.5,27
24.0,0.8850931677018633,0.8928571428571429,0.5,28
30.0,0.8742236024844721,0.8928571428571429,0.5,28
15.0,0.8866459627329193,0.889751552795031,0.5,28
18.0,0.8928571428571429,0.8928571428571429,0.5,28
9.0,0.8944099378881988,0.8975155279503105,0.5,28
6.0,0.8959627329192547,0.8944099378881988,0.5,28
21.0,0.8850931677018633,0.8913043478260869,0.5,28
27.0,0.8944099378881988,0.8975155279503105,0.5,28
12.0,0.8928571428571429,0.9006211180124224,0.5,28
3.0,0.8944099378881988,0.8959627329192547,0.5,28
24.0,0.8913043478260869,0.8944099378881988,0.5,29
30.0,0.8944099378881988,0.8944099378881988,0.5,29
18.0,0.889751552795031,0.8944099378881988,0.5,29
15.0,0.8866459627329193,0.8913043478260869,0.5,29
6.0,0.8913043478260869,0.8990683229813664,0.5,29
9.0,0.8959627329192547,0.8975155279503105,0.5,29
27.0,0.8928571428571429,0.8990683229813664,0.5,29
21.0,0.8850931677018633,0.889751552795031,0.5,29
12.0,0.8913043478260869,0.9006211180124224,0.5,29
3.0,0.8913043478260869,0.8944099378881988,0.5,29
30.0,0.8959627329192547,0.8959627329192547,0.5,30
24.0,0.889751552795031,0.8928571428571429,0.5,30
18.0,0.8913043478260869,0.8944099378881988,0.5,30
15.0,0.8866459627329193,0.8913043478260869,0.5,30
6.0,0.8959627329192547,0.8975155279503105,0.5,30
27.0,0.8928571428571429,0.8959627329192547,0.5,30
9.0,0.8913043478260869,0.8944099378881988,0.5,30
12.0,0.8944099378881988,0.8975155279503105,0.5,30
21.0,0.8944099378881988,0.8928571428571429,0.5,30
3.0,0.8975155279503105,0.8990683229813664,0.5,30
4.0,0.2422360248447205,0.37888198757763975,0.5,1
12.0,0.2422360248447205,0.37888198757763975,0.5,1
32.0,0.2422360248447205,0.37888198757763975,0.5,1
20.0,0.2422360248447205,0.37888198757763975,0.5,1
40.0,0.2422360248447205,0.37888198757763975,0.5,1
36.0,0.2422360248447205,0.37888198757763975,0.5,1
16.0,0.2422360248447205,0.37888198757763975,0.5,1
28.0,0.2422360248447205,0.37888198757763975,0.5,1
24.0,0.2422360248447205,0.37888198757763975,0.5,1
8.0,0.2422360248447205,0.37888198757763975,0.5,1
32.0,0.5590062111801242,0.5217391304347826,0.5,2
40.0,0.5590062111801242,0.5232919254658385,0.5,2
4.0,0.5574534161490683,0.5139751552795031,0.5,2
16.0,0.5605590062111802,0.5248447204968945,0.5,2
12.0,0.5543478260869565,0.515527950310559,0.5,2
36.0,0.5527950310559007,0.5124223602484472,0.5,2
8.0,0.5559006211180124,0.5186335403726708,0.5,2
24.0,0.5559006211180124,0.5248447204968945,0.5,2
28.0,0.5636645962732919,0.531055900621118,0.5,2
20.0,0.5543478260869565,0.5263975155279503,0.5,2
32.0,0.6801242236024845,0.6645962732919255,0.5,3
4.0,0.6599378881987578,0.6475155279503105,0.5,3
40.0,0.6801242236024845,0.6614906832298136,0.5,3
24.0,0.6583850931677019,0.6583850931677019,0.5,3
36.0,0.6677018633540373,0.6506211180124224,0.5,3
12.0,0.6754658385093167,0.6583850931677019,0.5,3
28.0,0.6537267080745341,0.656832298136646,0.5,3
8.0,0.639751552795031,0.6444099378881988,0.5,3
16.0,0.6785714285714286,0.6614906832298136,0.5,3
20.0,0.6956521739130435,0.6708074534161491,0.5,3
40.0,0.7220496894409938,0.7142857142857143,0.5,4
32.0,0.7049689440993789,0.7049689440993789,0.5,4
24.0,0.7049689440993789,0.7127329192546584,0.5,4
12.0,0.7220496894409938,0.703416149068323,0.5,4
4.0,0.7018633540372671,0.703416149068323,0.5,4
36.0,0.7065217391304348,0.7065217391304348,0.5,4
8.0,0.7127329192546584,0.7065217391304348,0.5,4
16.0,0.6972049689440993,0.6987577639751553,0.5,4
28.0,0.7158385093167702,0.7158385093167702,0.5,4
20.0,0.7267080745341615,0.718944099378882,0.5,4
32.0,0.7391304347826086,0.7360248447204969,0.5,5
40.0,0.7329192546583851,0.7717391304347826,0.5,5
12.0,0.7437888198757764,0.7313664596273292,0.5,5
36.0,0.7391304347826086,0.7406832298136646,0.5,5
24.0,0.7422360248447205,0.7732919254658385,0.5,5
4.0,0.7453416149068323,0.7608695652173914,0.5,5
8.0,0.7282608695652174,0.7468944099378882,0.5,5
28.0,0.7531055900621118,0.7763975155279503,0.5,5
20.0,0.7468944099378882,0.7624223602484472,0.5,5
16.0,0.7375776397515528,0.7624223602484472,0.5,5
12.0,0.7624223602484472,0.7639751552795031,0.5,6
32.0,0.7763975155279503,0.7857142857142857,0.5,6
40.0,0.7717391304347826,0.7763975155279503,0.5,6
24.0,0.7763975155279503,0.8059006211180124,0.5,6
4.0,0.7888198757763976,0.8152173913043478,0.5,6
36.0,0.7717391304347826,0.8027950310559007,0.5,6
20.0,0.8074534161490683,0.8338509316770186,0.5,6
8.0,0.7748447204968945,0.7981366459627329,0.5,6
28.0,0.8027950310559007,0.8385093167701864,0.5,6
16.0,0.7841614906832298,0.8059006211180124,0.5,6
12.0,0.7763975155279503,0.8260869565217391,0.5,7
32.0,0.7872670807453416,0.8322981366459627,0.5,7
40.0,0.781055900621118,0.8493788819875776,0.5,7
8.0,0.7763975155279503,0.8385093167701864,0.5,7
24.0,0.7888198757763976,0.843167701863354,0.5,7
4.0,0.7779503105590062,0.8354037267080745,0.5,7
20.0,0.7996894409937888,0.8540372670807453,0.5,7
36.0,0.782608695652174,0.8416149068322981,0.5,7
16.0,0.7981366459627329,0.8462732919254659,0.5,7
28.0,0.7934782608695652,0.84472049689441,0.5,7
12.0,0.7919254658385093,0.8462732919254659,0.5,8
32.0,0.7996894409937888,0.84472049689441,0.5,8
40.0,0.7996894409937888,0.8400621118012422,0.5,8
24.0,0.7950310559006211,0.8462732919254659,0.5,8
8.0,0.7919254658385093,0.8493788819875776,0.5,8
36.0,0.7996894409937888,0.8493788819875776,0.5,8
4.0,0.7919254658385093,0.8354037267080745,0.5,8
20.0,0.7996894409937888,0.8493788819875776,0.5,8
28.0,0.7996894409937888,0.8416149068322981,0.5,8
16.0,0.7996894409937888,0.8478260869565217,0.5,8
12.0,0.827639751552795,0.8711180124223602,0.5,9
32.0,0.8354037267080745,0.8664596273291926,0.5,9
40.0,0.827639751552795,0.8680124223602484,0.5,9
4.0,0.8400621118012422,0.8742236024844721,0.5,9
24.0,0.8322981366459627,0.8695652173913043,0.5,9
8.0,0.827639751552795,0.8633540372670807,0.5,9
28.0,0.8369565217391305,0.8695652173913043,0.5,9
36.0,0.827639751552795,0.8680124223602484,0.5,9
20.0,0.8369565217391305,0.8680124223602484,0.5,9
16.0,0.8338509316770186,0.8726708074534162,0.5,9
32.0,0.8136645962732919,0.8649068322981367,0.5,10
12.0,0.8183229813664596,0.8649068322981367,0.5,10
40.0,0.8322981366459627,0.8664596273291926,0.5,10
4.0,0.8307453416149069,0.8633540372670807,0.5,10
8.0,0.8260869565217391,0.8680124223602484,0.5,10
24.0,0.8338509316770186,0.8633540372670807,0.5,10
28.0,0.84472049689441,0.8695652173913043,0.5,10
36.0,0.8229813664596274,0.8664596273291926,0.5,10
20.0,0.8229813664596274,0.8711180124223602,0.5,10
16.0,0.8214285714285714,0.8633540372670807,0.5,10
32.0,0.8214285714285714,0.860248447204969,0.5,11
12.0,0.827639751552795,0.8695652173913043,0.5,11
40.0,0.827639751552795,0.8680124223602484,0.5,11
24.0,0.8291925465838509,0.8633540372670807,0.5,11
28.0,0.8462732919254659,0.8664596273291926,0.5,11
8.0,0.8307453416149069,0.8664596273291926,0.5,11
4.0,0.8291925465838509,0.8586956521739131,0.5,11
36.0,0.8307453416149069,0.8664596273291926,0.5,11
16.0,0.8291925465838509,0.8649068322981367,0.5,11
20.0,0.8338509316770186,0.8680124223602484,0.5,11
32.0,0.8260869565217391,0.8726708074534162,0.5,12
40.0,0.8354037267080745,0.8711180124223602,0.5,12
24.0,0.84472049689441,0.8788819875776398,0.5,12
12.0,0.8245341614906833,0.8742236024844721,0.5,12
8.0,0.8354037267080745,0.8742236024844721,0.5,12
28.0,0.8540372670807453,0.8881987577639752,0.5,12
4.0,0.8385093167701864,0.8742236024844721,0.5,12
36.0,0.8307453416149069,0.8726708074534162,0.5,12
20.0,0.8385093167701864,0.8726708074534162,0.5,12
16.0,0.8322981366459627,0.8742236024844721,0.5,12
32.0,0.8338509316770186,0.8695652173913043,0.5,13
24.0,0.8462732919254659,0.8726708074534162,0.5,13
40.0,0.8338509316770186,0.8757763975155279,0.5,13
8.0,0.8338509316770186,0.8757763975155279,0.5,13
12.0,0.8369565217391305,0.8773291925465838,0.5,13
28.0,0.8571428571428571,0.8881987577639752,0.5,13
4.0,0.8369565217391305,0.8742236024844721,0.5,13
20.0,0.8338509316770186,0.8773291925465838,0.5,13
36.0,0.8462732919254659,0.8773291925465838,0.5,13
16.0,0.8400621118012422,0.8742236024844721,0.5,13
32.0,0.827639751552795,0.8695652173913043,0.5,14
40.0,0.8354037267080745,0.8742236024844721,0.5,14
24.0,0.84472049689441,0.8757763975155279,0.5,14
12.0,0.8307453416149069,0.8711180124223602,0.5,14
8.0,0.8462732919254659,0.8680124223602484,0.5,14
28.0,0.8618012422360248,0.8819875776397516,0.5,14
4.0,0.84472049689441,0.8819875776397516,0.5,14
20.0,0.8354037267080745,0.8711180124223602,0.5,14
36.0,0.8354037267080745,0.8726708074534162,0.5,14
16.0,0.8416149068322981,0.8695652173913043,0.5,14
32.0,0.8509316770186336,0.8680124223602484,0.5,15
24.0,0.8586956521739131,0.8680124223602484,0.5,15
40.0,0.8555900621118012,0.8757763975155279,0.5,15
12.0,0.8586956521739131,0.8711180124223602,0.5,15
28.0,0.8788819875776398,0.8866459627329193,0.5,15
8.0,0.860248447204969,0.8711180124223602,0.5,15
4.0,0.8664596273291926,0.8773291925465838,0.5,15
36.0,0.8633540372670807,0.8726708074534162,0.5,15
20.0,0.8571428571428571,0.8680124223602484,0.5,15
16.0,0.8540372670807453,0.8633540372670807,0.5,15
32.0,0.8664596273291926,0.8788819875776398,0.5,16
24.0,0.8757763975155279,0.8819875776397516,0.5,16
12.0,0.8633540372670807,0.8773291925465838,0.5,16
40.0,0.8711180124223602,0.8819875776397516,0.5,16
28.0,0.8835403726708074,0.8944099378881988,0.5,16
8.0,0.8711180124223602,0.8804347826086957,0.5,16
4.0,0.8726708074534162,0.8773291925465838,0.5,16
20.0,0.8726708074534162,0.8835403726708074,0.5,16
36.0,0.8742236024844721,0.8804347826086957,0.5,16
16.0,0.8695652173913043,0.8788819875776398,0.5,16
32.0,0.8586956521739131,0.8695652173913043,0.5,17
24.0,0.8711180124223602,0.8804347826086957,0.5,17
12.0,0.860248447204969,0.8742236024844721,0.5,17
40.0,0.8633540372670807,0.8757763975155279,0.5,17
28.0,0.8788819875776398,0.8881987577639752,0.5,17
4.0,0.8618012422360248,0.8804347826086957,0.5,17
8.0,0.8680124223602484,0.8804347826086957,0.5,17
20.0,0.8680124223602484,0.8757763975155279,0.5,17
36.0,0.8618012422360248,0.8757763975155279,0.5,17
16.0,0.8711180124223602,0.8788819875776398,0.5,17
24.0,0.8804347826086957,0.8913043478260869,0.5,18
32.0,0.8695652173913043,0.8881987577639752,0.5,18
12.0,0.8757763975155279,0.8866459627329193,0.5,18
28.0,0.8881987577639752,0.8944099378881988,0.5,18
40.0,0.8773291925465838,0.8913043478260869,0.5,18
4.0,0.8835403726708074,0.889751552795031,0.5,18
8.0,0.8788819875776398,0.889751552795031,0.5,18
20.0,0.8773291925465838,0.8881987577639752,0.5,18
36.0,0.8757763975155279,0.8913043478260869,0.5,18
16.0,0.8742236024844721,0.8881987577639752,0.5,18
32.0,0.8742236024844721,0.8804347826086957,0.5,19
24.0,0.8835403726708074,0.8866459627329193,0.5,19
12.0,0.8773291925465838,0.8866459627329193,0.5,19
40.0,0.8804347826086957,0.8881987577639752,0.5,19
28.0,0.889751552795031,0.8928571428571429,0.5,19
4.0,0.8726708074534162,0.8850931677018633,0.5,19
20.0,0.8788819875776398,0.8866459627329193,0.5,19
8.0,0.8773291925465838,0.8881987577639752,0.5,19
16.0,0.8742236024844721,0.8866459627329193,0.5,19
36.0,0.8773291925465838,0.8881987577639752,0.5,19
24.0,0.8881987577639752,0.8990683229813664,0.5,20
32.0,0.8788819875776398,0.8944099378881988,0.5,20
12.0,0.8819875776397516,0.8944099378881988,0.5,20
40.0,0.8850931677018633,0.8944099378881988,0.5,20
20.0,0.8850931677018633,0.8944099378881988,0.5,20
4.0,0.8944099378881988,0.9006211180124224,0.5,20
28.0,0.9021739130434783,0.9021739130434783,0.5,20
8.0,0.889751552795031,0.8959627329192547,0.5,20
36.0,0.8913043478260869,0.8975155279503105,0.5,20
16.0,0.8881987577639752,0.8975155279503105,0.5,20
24.0,0.889751552795031,0.8959627329192547,0.5,21
32.0,0.8819875776397516,0.8881987577639752,0.5,21
12.0,0.8835403726708074,0.8928571428571429,0.5,21
40.0,0.8835403726708074,0.8866459627329193,0.5,21
20.0,0.8804347826086957,0.8866459627329193,0.5,21
4.0,0.8881987577639752,0.8881987577639752,0.5,21
28.0,0.889751552795031,0.8975155279503105,0.5,21
36.0,0.8850931677018633,0.8913043478260869,0.5,21
8.0,0.8913043478260869,0.8928571428571429,0.5,21
16.0,0.8928571428571429,0.8944099378881988,0.5,21
24.0,0.8804347826086957,0.8913043478260869,0.5,22
32.0,0.8773291925465838,0.8866459627329193,0.5,22
12.0,0.8788819875776398,0.8881987577639752,0.5,22
20.0,0.8773291925465838,0.8866459627329193,0.5,22
40.0,0.8788819875776398,0.889751552795031,0.5,22
4.0,0.8788819875776398,0.8881987577639752,0.5,22
28.0,0.8835403726708074,0.8913043478260869,0.5,22
8.0,0.8773291925465838,0.8819875776397516,0.5,22
16.0,0.8819875776397516,0.889751552795031,0.5,22
36.0,0.8804347826086957,0.8913043478260869,0.5,22
24.0,0.8850931677018633,0.8944099378881988,0.5,23
32.0,0.8757763975155279,0.8866459627329193,0.5,23
12.0,0.8804347826086957,0.8850931677018633,0.5,23
20.0,0.8835403726708074,0.889751552795031,0.5,23
40.0,0.8835403726708074,0.889751552795031,0.5,23
28.0,0.8881987577639752,0.8944099378881988,0.5,23
4.0,0.8819875776397516,0.8835403726708074,0.5,23
36.0,0.8819875776397516,0.8866459627329193,0.5,23
8.0,0.8773291925465838,0.8804347826086957,0.5,23
16.0,0.8835403726708074,0.8866459627329193,0.5,23
32.0,0.8928571428571429,0.8959627329192547,0.5,24
24.0,0.8959627329192547,0.8959627329192547,0.5,24
20.0,0.889751552795031,0.8944099378881988,0.5,24
12.0,0.8959627329192547,0.8990683229813664,0.5,24
40.0,0.889751552795031,0.8975155279503105,0.5,24
28.0,0.8959627329192547,0.8959627329192547,0.5,24
4.0,0.8881987577639752,0.8928571428571429,0.5,24
8.0,0.8928571428571429,0.8959627329192547,0.5,24
36.0,0.8944099378881988,0.8990683229813664,0.5,24
16.0,0.8944099378881988,0.8975155279503105,0.5,24
32.0,0.8819875776397516,0.889751552795031,0.5,25
24.0,0.8881987577639752,0.8913043478260869,0.5,25
20.0,0.8881987577639752,0.8913043478260869,0.5,25
12.0,0.8881987577639752,0.889751552795031,0.5,25
40.0,0.8866459627329193,0.8881987577639752,0.5,25
4.0,0.8881987577639752,0.8913043478260869,0.5,25
28.0,0.8881987577639752,0.8944099378881988,0.5,25
8.0,0.8881987577639752,0.8913043478260869,0.5,25
36.0,0.8866459627329193,0.8913043478260869,0.5,25
16.0,0.8881987577639752,0.889751552795031,0.5,25
24.0,0.8913043478260869,0.8975155279503105,0.5,26
32.0,0.8881987577639752,0.8928571428571429,0.5,26
20.0,0.8881987577639752,0.8928571428571429,0.5,26
12.0,0.8866459627329193,0.8913043478260869,0.5,26
40.0,0.8913043478260869,0.8913043478260869,0.5,26
4.0,0.8944099378881988,0.8975155279503105,0.5,26
8.0,0.8866459627329193,0.8913043478260869,0.5,26
28.0,0.8944099378881988,0.8990683229813664,0.5,26
36.0,0.8913043478260869,0.8928571428571429,0.5,26
16.0,0.8944099378881988,0.8928571428571429,0.5,26
24.0,0.8944099378881988,0.8959627329192547,0.5,27
32.0,0.8866459627329193,0.8913043478260869,0.5,27
20.0,0.8944099378881988,0.8913043478260869,0.5,27
12.0,0.8913043478260869,0.8913043478260869,0.5,27
40.0,0.8913043478260869,0.8913043478260869,0.5,27
4.0,0.8944099378881988,0.8928571428571429,0.5,27
8.0,0.889751552795031,0.8928571428571429,0.5,27
36.0,0.8913043478260869,0.8913043478260869,0.5,27
28.0,0.8975155279503105,0.8959627329192547,0.5,27
16.0,0.8959627329192547,0.8913043478260869,0.5,27
24.0,0.8959627329192547,0.8975155279503105,0.5,28
32.0,0.8881987577639752,0.8959627329192547,0.5,28
12.0,0.8913043478260869,0.8959627329192547,0.5,28
20.0,0.8928571428571429,0.8944099378881988,0.5,28
40.0,0.8881987577639752,0.8959627329192547,0.5,28
4.0,0.8944099378881988,0.8975155279503105,0.5,28
36.0,0.889751552795031,0.8975155279503105,0.5,28
28.0,0.8975155279503105,0.8990683229813664,0.5,28
8.0,0.8928571428571429,0.8928571428571429,0.5,28
16.0,0.8866459627329193,0.8944099378881988,0.5,28
32.0,0.8835403726708074,0.8913043478260869,0.5,29
24.0,0.8959627329192547,0.9006211180124224,0.5,29
12.0,0.8913043478260869,0.8928571428571429,0.5,29
20.0,0.889751552795031,0.8944099378881988,0.5,29
40.0,0.8928571428571429,0.8975155279503105,0.5,29
4.0,0.8944099378881988,0.8959627329192547,0.5,29
36.0,0.889751552795031,0.8944099378881988,0.5,29
28.0,0.8944099378881988,0.9021739130434783,0.5,29
8.0,0.8913043478260869,0.8944099378881988,0.5,29
16.0,0.889751552795031,0.8928571428571429,0.5,29
32.0,0.889751552795031,0.8913043478260869,0.5,30
12.0,0.8959627329192547,0.8944099378881988,0.5,30
24.0,0.8944099378881988,0.8959627329192547,0.5,30
40.0,0.8944099378881988,0.8959627329192547,0.5,30
20.0,0.8913043478260869,0.8928571428571429,0.5,30
4.0,0.8944099378881988,0.8975155279503105,0.5,30
36.0,0.8866459627329193,0.8881987577639752,0.5,30
28.0,0.8959627329192547,0.8990683229813664,0.5,30
8.0,0.8913043478260869,0.8913043478260869,0.5,30
16.0,0.8928571428571429,0.8913043478260869,0.5,30
30.0,0.2422360248447205,0.37888198757763975,0.5,1
25.0,0.2422360248447205,0.37888198757763975,0.5,1
40.0,0.2422360248447205,0.37888198757763975,0.5,1
50.0,0.2422360248447205,0.37888198757763975,0.5,1
45.0,0.2422360248447205,0.37888198757763975,0.5,1
35.0,0.2422360248447205,0.37888198757763975,0.5,1
20.0,0.2422360248447205,0.37888198757763975,0.5,1
10.0,0.2422360248447205,0.37888198757763975,0.5,1
15.0,0.2422360248447205,0.37888198757763975,0.5,1
5.0,0.2422360248447205,0.37888198757763975,0.5,1
25.0,0.5605590062111802,0.5248447204968945,0.5,2
30.0,0.5667701863354038,0.5186335403726708,0.5,2
40.0,0.5574534161490683,0.5139751552795031,0.5,2
50.0,0.5590062111801242,0.5201863354037267,0.5,2
15.0,0.5559006211180124,0.515527950310559,0.5,2
10.0,0.5590062111801242,0.5279503105590062,0.5,2
35.0,0.5559006211180124,0.5186335403726708,0.5,2
20.0,0.5574534161490683,0.5248447204968945,0.5,2
5.0,0.5559006211180124,0.5170807453416149,0.5,2
45.0,0.5590062111801242,0.5232919254658385,0.5,2
35.0,0.672360248447205,0.6630434782608695,0.5,3
30.0,0.6599378881987578,0.6614906832298136,0.5,3
45.0,0.6909937888198758,0.6614906832298136,0.5,3
15.0,0.6537267080745341,0.6475155279503105,0.5,3
10.0,0.6816770186335404,0.6708074534161491,0.5,3
50.0,0.6785714285714286,0.6583850931677019,0.5,3
25.0,0.6661490683229814,0.6614906832298136,0.5,3
40.0,0.6661490683229814,0.6506211180124224,0.5,3
5.0,0.6739130434782609,0.65527950310559,0.5,3
20.0,0.6785714285714286,0.6583850931677019,0.5,3
35.0,0.7282608695652174,0.7220496894409938,0.5,4
45.0,0.7251552795031055,0.7313664596273292,0.5,4
25.0,0.7267080745341615,0.717391304347826,0.5,4
10.0,0.7236024844720497,0.7080745341614907,0.5,4
30.0,0.7018633540372671,0.7111801242236024,0.5,4
5.0,0.7096273291925466,0.7065217391304348,0.5,4
20.0,0.7236024844720497,0.718944099378882,0.5,4
15.0,0.7236024844720497,0.7080745341614907,0.5,4
40.0,0.7096273291925466,0.7003105590062112,0.5,4
50.0,0.7111801242236024,0.7096273291925466,0.5,4
35.0,0.7577639751552795,0.781055900621118,0.5,5
45.0,0.7406832298136646,0.7593167701863354,0.5,5
40.0,0.7406832298136646,0.7546583850931677,0.5,5
10.0,0.7453416149068323,0.7577639751552795,0.5,5
20.0,0.7360248447204969,0.7313664596273292,0.5,5
30.0,0.7406832298136646,0.7670807453416149,0.5,5
25.0,0.7391304347826086,0.7701863354037267,0.5,5
50.0,0.7391304347826086,0.7298136645962733,0.5,5
5.0,0.7468944099378882,0.7624223602484472,0.5,5
15.0,0.734472049689441,0.7593167701863354,0.5,5
45.0,0.7919254658385093,0.8322981366459627,0.5,6
35.0,0.7919254658385093,0.8152173913043478,0.5,6
10.0,0.7857142857142857,0.796583850931677,0.5,6
20.0,0.7763975155279503,0.7857142857142857,0.5,6
40.0,0.7624223602484472,0.781055900621118,0.5,6
30.0,0.7934782608695652,0.8105590062111802,0.5,6
25.0,0.7872670807453416,0.7981366459627329,0.5,6
15.0,0.781055900621118,0.8059006211180124,0.5,6
5.0,0.7919254658385093,0.8214285714285714,0.5,6
50.0,0.7732919254658385,0.7872670807453416,0.5,6
45.0,0.796583850931677,0.8478260869565217,0.5,7
10.0,0.8043478260869565,0.8633540372670807,0.5,7
35.0,0.7950310559006211,0.8555900621118012,0.5,7
20.0,0.7841614906832298,0.8462732919254659,0.5,7
40.0,0.7732919254658385,0.8462732919254659,0.5,7
30.0,0.7903726708074534,0.84472049689441,0.5,7
25.0,0.7919254658385093,0.8493788819875776,0.5,7
15.0,0.7686335403726708,0.8369565217391305,0.5,7
5.0,0.7919254658385093,0.843167701863354,0.5,7
50.0,0.7934782608695652,0.8462732919254659,0.5,7
45.0,0.7996894409937888,0.8493788819875776,0.5,8
10.0,0.7934782608695652,0.8416149068322981,0.5,8
20.0,0.8027950310559007,0.8524844720496895,0.5,8
35.0,0.796583850931677,0.84472049689441,0.5,8
40.0,0.7996894409937888,0.8400621118012422,0.5,8
30.0,0.8090062111801242,0.8571428571428571,0.5,8
5.0,0.7919254658385093,0.8369565217391305,0.5,8
25.0,0.8027950310559007,0.84472049689441,0.5,8
50.0,0.8012422360248447,0.8462732919254659,0.5,8
15.0,0.7795031055900621,0.8400621118012422,0.5,8
10.0,0.8245341614906833,0.8680124223602484,0.5,9
20.0,0.8260869565217391,0.8649068322981367,0.5,9
45.0,0.8322981366459627,0.8695652173913043,0.5,9
5.0,0.84472049689441,0.8742236024844721,0.5,9
30.0,0.8354037267080745,0.8726708074534162,0.5,9
35.0,0.8291925465838509,0.8726708074534162,0.5,9
40.0,0.8291925465838509,0.8742236024844721,0.5,9
25.0,0.8260869565217391,0.8664596273291926,0.5,9
50.0,0.8291925465838509,0.8664596273291926,0.5,9
15.0,0.827639751552795,0.8695652173913043,0.5,9
45.0,0.8198757763975155,0.860248447204969,0.5,10
10.0,0.827639751552795,0.8711180124223602,0.5,10
20.0,0.8183229813664596,0.8664596273291926,0.5,10
30.0,0.8400621118012422,0.8788819875776398,0.5,10
35.0,0.8338509316770186,0.8680124223602484,0.5,10
40.0,0.8198757763975155,0.8649068322981367,0.5,10
5.0,0.8322981366459627,0.8742236024844721,0.5,10
25.0,0.8291925465838509,0.8649068322981367,0.5,10
50.0,0.8183229813664596,0.8664596273291926,0.5,10
15.0,0.8214285714285714,0.8649068322981367,0.5,10
45.0,0.8260869565217391,0.8649068322981367,0.5,11
10.0,0.8291925465838509,0.8680124223602484,0.5,11
20.0,0.8198757763975155,0.860248447204969,0.5,11
30.0,0.8462732919254659,0.8695652173913043,0.5,11
35.0,0.8509316770186336,0.8742236024844721,0.5,11
40.0,0.8385093167701864,0.8649068322981367,0.5,11
5.0,0.8416149068322981,0.8726708074534162,0.5,11
25.0,0.8322981366459627,0.8680124223602484,0.5,11
50.0,0.8214285714285714,0.8633540372670807,0.5,11
15.0,0.8338509316770186,0.8726708074534162,0.5,11
45.0,0.8229813664596274,0.8664596273291926,0.5,12
10.0,0.8245341614906833,0.8742236024844721,0.5,12
20.0,0.8245341614906833,0.8695652173913043,0.5,12
30.0,0.8416149068322981,0.8804347826086957,0.5,12
35.0,0.84472049689441,0.8788819875776398,0.5,12
25.0,0.8400621118012422,0.8726708074534162,0.5,12
5.0,0.843167701863354,0.8819875776397516,0.5,12
50.0,0.8260869565217391,0.8742236024844721,0.5,12
40.0,0.843167701863354,0.8742236024844721,0.5,12
15.0,0.8462732919254659,0.8835403726708074,0.5,12
45.0,0.8400621118012422,0.8773291925465838,0.5,13
10.0,0.8369565217391305,0.8742236024844721,0.5,13
20.0,0.8322981366459627,0.8788819875776398,0.5,13
35.0,0.8586956521739131,0.889751552795031,0.5,13
30.0,0.8586956521739131,0.8835403726708074,0.5,13
25.0,0.8509316770186336,0.8788819875776398,0.5,13
5.0,0.8540372670807453,0.889751552795031,0.5,13
50.0,0.8260869565217391,0.8742236024844721,0.5,13
40.0,0.8354037267080745,0.8711180124223602,0.5,13
15.0,0.8354037267080745,0.8788819875776398,0.5,13
45.0,0.84472049689441,0.8757763975155279,0.5,14
10.0,0.8338509316770186,0.8757763975155279,0.5,14
35.0,0.8493788819875776,0.8726708074534162,0.5,14
20.0,0.8229813664596274,0.8633540372670807,0.5,14
30.0,0.8524844720496895,0.8804347826086957,0.5,14
40.0,0.8338509316770186,0.8711180124223602,0.5,14
5.0,0.8633540372670807,0.8881987577639752,0.5,14
25.0,0.8493788819875776,0.8711180124223602,0.5,14
50.0,0.8291925465838509,0.8742236024844721,0.5,14
15.0,0.843167701863354,0.8773291925465838,0.5,14
45.0,0.8524844720496895,0.8695652173913043,0.5,15
10.0,0.8555900621118012,0.8711180124223602,0.5,15
35.0,0.8695652173913043,0.8742236024844721,0.5,15
5.0,0.8773291925465838,0.8819875776397516,0.5,15
25.0,0.8649068322981367,0.8757763975155279,0.5,15
