model_name,iteration,accuracy
ensemble_model_8,100,0.4720496894409938
ensemble_model_8,91,0.4720496894409938
ensemble_model_8,94,0.4720496894409938
ensemble_model_8,97,0.4720496894409938
ensemble_model_8,84,0.4720496894409938
ensemble_model_8,93,0.4720496894409938
ensemble_model_8,86,0.4720496894409938
ensemble_model_8,81,0.4720496894409938
ensemble_model_8,92,0.4720496894409938
ensemble_model_8,96,0.4720496894409938
ensemble_model_8,99,0.4720496894409938
ensemble_model_8,90,0.4720496894409938
ensemble_model_8,87,0.4720496894409938
ensemble_model_8,82,0.4720496894409938
ensemble_model_8,89,0.4720496894409938
ensemble_model_8,85,0.4720496894409938
ensemble_model_8,98,0.4720496894409938
ensemble_model_8,88,0.4720496894409938
ensemble_model_8,83,0.4720496894409938
ensemble_model_9,95,0.1234472049689441
ensemble_model_9,91,0.1234472049689441
ensemble_model_9,100,0.1234472049689441
ensemble_model_9,94,0.1234472049689441
ensemble_model_9,97,0.1234472049689441
ensemble_model_9,84,0.1234472049689441
ensemble_model_9,93,0.1234472049689441
ensemble_model_9,96,0.1234472049689441
ensemble_model_9,81,0.1234472049689441
ensemble_model_9,86,0.1234472049689441
ensemble_model_9,92,0.1234472049689441
ensemble_model_9,99,0.1234472049689441
ensemble_model_9,82,0.1234472049689441
ensemble_model_9,87,0.1234472049689441
ensemble_model_9,89,0.1234472049689441
ensemble_model_9,90,0.1234472049689441
ensemble_model_9,85,0.1234472049689441
ensemble_model_9,98,0.1234472049689441
ensemble_model_9,88,0.1234472049689441
ensemble_model_9,83,0.1234472049689441
ensemble_model_10,95,0.13975155279503104
ensemble_model_10,100,0.13975155279503104
ensemble_model_10,91,0.13975155279503104
ensemble_model_10,94,0.13975155279503104
ensemble_model_10,97,0.13975155279503104
ensemble_model_10,84,0.13975155279503104
ensemble_model_10,81,0.13975155279503104
ensemble_model_10,96,0.13975155279503104
ensemble_model_10,93,0.13975155279503104
ensemble_model_10,86,0.13975155279503104
ensemble_model_10,92,0.13975155279503104
ensemble_model_10,87,0.13975155279503104
ensemble_model_10,99,0.13975155279503104
ensemble_model_10,82,0.13975155279503104
ensemble_model_10,89,0.13975155279503104
ensemble_model_10,90,0.13975155279503104
ensemble_model_10,85,0.13975155279503104
ensemble_model_10,98,0.13975155279503104
ensemble_model_10,88,0.13975155279503104
ensemble_model_10,83,0.13975155279503104
ensemble_model_11,95,0.10947204968944099
ensemble_model_11,100,0.10947204968944099
ensemble_model_11,91,0.10947204968944099
